Date,Adj Close
1999-08-17,6000.94
1999-08-18,6011.78
1999-08-19,5999.12
1999-08-20,6015.80
1999-08-23,6018.08
1999-08-24,6018.74
1999-08-25,6046.34
1999-08-26,6046.99
1999-08-27,6054.34
1999-08-31,6017.91
1999-09-01,6065.86
1999-09-02,6069.90
1999-09-03,6122.44
1999-09-06,6173.20
1999-09-07,6153.45
1999-09-08,6123.84
1999-09-09,6109.31
1999-09-10,6083.93
1999-09-13,6037.85
1999-09-14,5980.18
1999-09-15,5885.83
1999-09-16,5838.23
1999-09-17,5854.10
1999-09-20,5854.80
1999-09-21,5787.43
1999-09-22,5722.77
1999-09-23,5738.32
1999-09-24,5663.83
1999-09-27,5699.85
1999-09-28,5672.93
1999-09-29,5670.38
1999-09-30,5687.11
1999-10-01,5666.95
1999-10-04,5697.68
1999-10-05,5704.72
1999-10-06,5719.58
1999-10-07,5771.05
1999-10-08,5762.57
1999-10-11,5749.12
1999-10-12,5731.69
1999-10-13,5682.83
1999-10-14,5688.77
1999-10-15,5590.92
1999-10-18,5517.69
1999-10-19,5556.48
1999-10-20,5552.24
1999-10-21,5512.04
1999-10-22,5526.82
1999-10-25,5534.40
1999-10-26,5555.93
1999-10-27,5540.66
1999-10-28,5566.90
1999-10-29,5622.32
1999-11-01,5643.90
1999-11-02,5673.03
1999-11-03,5719.25
1999-11-04,5794.02
1999-11-05,5818.26
1999-11-08,5811.74
1999-11-09,5832.29
1999-11-10,5851.53
1999-11-11,5896.54
1999-11-12,5918.83
1999-11-15,5977.81
1999-11-16,6006.89
1999-11-17,6044.39
1999-11-18,6077.51
1999-11-19,6083.36
1999-11-22,6101.20
1999-11-23,6122.21
1999-11-24,6113.85
1999-11-25,6157.31
1999-11-26,6181.96
1999-11-29,6218.83
1999-11-30,6194.76
1999-12-01,6199.98
1999-12-02,6243.64
1999-12-03,6325.98
1999-12-06,6309.40
1999-12-07,6276.07
1999-12-08,6246.59
1999-12-09,6227.14
1999-12-10,6283.45
1999-12-13,6267.44
1999-12-14,6283.13
1999-12-15,6229.57
1999-12-16,6262.12
1999-12-17,6330.52
1999-12-20,6330.01
1999-12-21,6330.76
1999-12-23,6378.72
1999-12-24,6386.91
1999-12-29,6415.51
1999-12-30,6444.87
2000-01-04,6432.07
2000-01-05,6364.01
2000-01-06,6406.68
2000-01-07,6484.38
2000-01-10,6544.35
2000-01-11,6583.08
2000-01-12,6532.15
2000-01-13,6528.52
2000-01-14,6554.57
2000-01-17,6626.16
2000-01-18,6567.40
2000-01-19,6495.54
2000-01-20,6457.89
2000-01-21,6362.48
2000-01-24,6378.35
2000-01-25,6277.92
2000-01-26,6317.61
2000-01-27,6311.35
2000-01-28,6271.48
2000-01-31,6181.02
2000-02-01,6164.05
2000-02-02,6120.53
2000-02-03,6166.33
2000-02-04,6148.00
2000-02-07,6123.58
2000-02-08,6028.13
2000-02-09,6116.94
2000-02-10,6043.78
2000-02-11,6147.45
2000-02-14,6145.61
2000-02-15,6134.99
2000-02-16,6166.47
2000-02-17,6244.50
2000-02-18,6298.39
2000-02-21,6296.62
2000-02-22,6318.35
2000-02-23,6361.56
2000-02-24,6412.88
2000-02-25,6442.68
2000-02-28,6445.32
2000-02-29,6451.19
2000-03-01,6616.63
2000-03-02,6676.78
2000-03-03,6776.63
2000-03-06,6838.85
2000-03-07,6789.32
2000-03-08,6743.45
2000-03-09,6797.05
2000-03-10,6824.41
2000-03-13,6713.89
2000-03-14,6713.11
2000-03-15,6579.74
2000-03-16,6517.38
2000-03-17,6565.80
2000-03-20,6598.42
2000-03-21,6522.95
2000-03-22,6515.26
2000-03-23,6505.74
2000-03-24,6564.17
2000-03-27,6602.12
2000-03-28,6646.35
2000-03-29,6613.20
2000-03-30,6516.96
2000-03-31,6475.14
2000-04-03,6367.12
2000-04-04,6260.50
2000-04-05,6202.16
2000-04-06,6386.42
2000-04-07,6461.14
2000-04-10,6459.79
2000-04-11,6360.96
2000-04-12,6344.61
2000-04-13,6268.02
2000-04-14,6222.05
2000-04-17,5967.71
2000-04-18,6061.29
2000-04-19,6099.29
2000-04-20,6117.87
2000-04-25,6130.51
2000-04-26,6189.11
2000-04-27,6154.01
2000-04-28,6194.64
2000-05-02,6283.19
2000-05-03,6244.92
2000-05-04,6251.68
2000-05-05,6278.95
2000-05-08,6308.15
2000-05-09,6272.58
2000-05-10,6222.64
2000-05-11,6208.20
2000-05-12,6271.29
2000-05-15,6259.52
2000-05-16,6322.91
2000-05-17,6293.49
2000-05-18,6287.45
2000-05-19,6183.71
2000-05-22,6131.91
2000-05-23,6152.02
2000-05-24,6091.71
2000-05-25,6153.76
2000-05-26,6137.67
2000-05-30,6194.14
2000-05-31,6227.82
2000-06-01,6307.65
2000-06-02,6423.11
2000-06-05,6456.52
2000-06-06,6486.96
2000-06-07,6467.88
2000-06-08,6483.27
2000-06-09,6495.42
2000-06-12,6495.19
2000-06-13,6475.39
2000-06-14,6489.37
2000-06-15,6503.13
2000-06-16,6533.52
2000-06-19,6556.39
2000-06-20,6587.05
2000-06-21,6573.08
2000-06-22,6569.45
2000-06-23,6563.19
2000-06-26,6566.93
2000-06-27,6573.08
2000-06-28,6578.37
2000-06-29,6537.17
2000-06-30,6601.01
2000-07-03,6614.67
2000-07-04,6618.37
2000-07-05,6608.04
2000-07-06,6603.76
2000-07-07,6626.55
2000-07-10,6637.70
2000-07-11,6652.78
2000-07-12,6680.91
2000-07-13,6674.96
2000-07-14,6741.85
2000-07-17,6788.79
2000-07-18,6749.89
2000-07-19,6784.40
2000-07-20,6817.70
2000-07-21,6808.54
2000-07-24,6821.92
2000-07-25,6805.02
2000-07-26,6781.84
2000-07-27,6772.62
2000-07-28,6746.11
2000-07-31,6779.13
2000-08-01,6751.47
2000-08-02,6746.45
2000-08-03,6679.49
2000-08-04,6715.24
2000-08-07,6732.69
2000-08-08,6744.47
2000-08-09,6796.86
2000-08-10,6822.96
2000-08-11,6842.18
2000-08-14,6847.78
2000-08-15,6893.52
2000-08-16,6899.43
2000-08-17,6879.65
2000-08-18,6913.17
2000-08-21,6903.57
2000-08-22,6886.94
2000-08-23,6896.28
2000-08-24,6932.54
2000-08-25,6922.66
2000-08-29,6955.73
2000-08-30,6999.32
2000-08-31,7057.79
2000-09-01,7108.92
2000-09-04,7149.59
2000-09-05,7047.12
2000-09-06,7015.88
2000-09-07,6999.95
2000-09-08,6988.53
2000-09-11,6954.10
2000-09-12,6907.66
2000-09-13,6908.87
2000-09-14,6965.04
2000-09-15,6955.17
2000-09-18,6901.83
2000-09-19,6806.03
2000-09-20,6783.29
2000-09-21,6703.30
2000-09-22,6645.14
2000-09-25,6743.79
2000-09-26,6702.21
2000-09-27,6699.61
2000-09-28,6672.68
2000-09-29,6676.90
2000-10-02,6697.60
2000-10-03,6693.73
2000-10-04,6660.94
2000-10-05,6679.23
2000-10-06,6669.41
2000-10-09,6576.74
2000-10-10,6596.28
2000-10-11,6461.53
2000-10-12,6452.37
2000-10-13,6404.73
2000-10-16,6478.95
2000-10-17,6435.07
2000-10-18,6372.26
2000-10-19,6434.67
2000-10-20,6501.97
2000-10-23,6518.10
2000-10-24,6564.08
2000-10-25,6544.43
2000-10-26,6549.72
2000-10-27,6568.67
2000-10-30,6589.54
2000-10-31,6629.32
2000-11-01,6683.07
2000-11-02,6712.68
2000-11-03,6749.21
2000-11-06,6826.80
2000-11-07,6805.11
2000-11-08,6813.37
2000-11-09,6787.95
2000-11-10,6736.17
2000-11-13,6629.07
2000-11-14,6698.20
2000-11-15,6719.94
2000-11-16,6717.82
2000-11-17,6713.58
2000-11-20,6664.13
2000-11-21,6641.17
2000-11-22,6551.73
2000-11-23,6545.01
2000-11-24,6561.00
2000-11-27,6587.18
2000-11-28,6514.80
2000-11-29,6479.61
2000-11-30,6419.91
2000-12-01,6463.05
2000-12-04,6437.64
2000-12-05,6501.94
2000-12-06,6534.71
2000-12-07,6469.41
2000-12-08,6514.94
2000-12-11,6545.58
2000-12-12,6546.62
2000-12-13,6523.15
2000-12-14,6462.43
2000-12-15,6431.36
2000-12-18,6470.29
2000-12-19,6480.46
2000-12-20,6437.80
2000-12-21,6423.06
2000-12-22,6456.11
2000-12-27,6487.23
2000-12-28,6513.31
2000-12-29,6547.51
2001-01-02,6531.14
2001-01-03,6464.80
2001-01-04,6580.31
2001-01-05,6589.08
2001-01-08,6581.99
2001-01-09,6592.77
2001-01-10,6597.88
2001-01-11,6564.20
2001-01-12,6601.43
2001-01-15,6608.06
2001-01-16,6582.32
2001-01-17,6651.58
2001-01-18,6664.90
2001-01-19,6711.93
2001-01-22,6701.36
2001-01-23,6676.51
2001-01-24,6713.79
2001-01-25,6739.64
2001-01-26,6716.13
2001-01-29,6725.16
2001-01-30,6751.12
2001-01-31,6735.90
2001-02-01,6742.34
2001-02-02,6757.50
2001-02-05,6746.83
2001-02-06,6772.90
2001-02-07,6763.35
2001-02-08,6788.29
2001-02-09,6757.48
2001-02-12,6769.13
2001-02-13,6774.96
2001-02-14,6747.49
2001-02-15,6751.77
2001-02-16,6719.21
2001-02-19,6716.79
2001-02-20,6700.19
2001-02-21,6667.58
2001-02-22,6639.38
2001-02-23,6625.63
2001-02-26,6640.59
2001-02-27,6680.50
2001-02-28,6649.49
2001-03-01,6606.08
2001-03-02,6583.45
2001-03-05,6588.56
2001-03-06,6622.00
2001-03-07,6628.62
2001-03-08,6613.59
2001-03-09,6576.63
2001-03-12,6482.96
2001-03-13,6377.81
2001-03-14,6253.53
2001-03-15,6304.31
2001-03-16,6258.32
2001-03-19,6219.43
2001-03-20,6218.89
2001-03-21,6104.19
2001-03-22,5929.75
2001-03-23,5943.83
2001-03-26,6000.15
2001-03-27,6051.97
2001-03-28,6053.86
2001-03-29,6070.63
2001-03-30,6094.66
2001-04-02,6106.92
2001-04-03,6016.44
2001-04-04,5984.84
2001-04-05,6048.60
2001-04-06,6051.56
2001-04-09,6043.25
2001-04-10,6109.45
2001-04-11,6146.56
2001-04-12,6148.44
2001-04-17,6141.00
2001-04-18,6206.91
2001-04-19,6249.77
2001-04-20,6312.82
2001-04-23,6311.43
2001-04-24,6317.01
2001-04-25,6308.61
2001-04-26,6309.25
2001-04-27,6342.09
2001-04-30,6409.15
2001-05-01,6405.59
2001-05-02,6429.14
2001-05-03,6418.02
2001-05-04,6445.62
2001-05-08,6495.35
2001-05-09,6480.28
2001-05-10,6520.56
2001-05-11,6504.85
2001-05-14,6477.57
2001-05-15,6484.49
2001-05-16,6476.69
2001-05-17,6541.59
2001-05-18,6582.70
2001-05-21,6605.20
2001-05-22,6672.50
2001-05-23,6663.67
2001-05-24,6635.83
2001-05-25,6611.99
2001-05-29,6605.96
2001-05-30,6566.70
2001-05-31,6571.12
2001-06-01,6599.52
2001-06-04,6615.68
2001-06-05,6646.20
2001-06-06,6652.29
2001-06-07,6668.32
2001-06-08,6678.49
2001-06-11,6630.19
2001-06-12,6567.09
2001-06-13,6533.15
2001-06-14,6453.68
2001-06-15,6382.23
2001-06-18,6390.60
2001-06-19,6411.18
2001-06-20,6358.93
2001-06-21,6358.85
2001-06-22,6340.47
2001-06-25,6336.94
2001-06-26,6267.77
2001-06-27,6274.83
2001-06-28,6264.40
2001-06-29,6298.94
2001-07-02,6289.09
2001-07-03,6285.80
2001-07-04,6265.95
2001-07-05,6201.74
2001-07-06,6138.25
2001-07-09,6128.24
2001-07-10,6154.76
2001-07-11,6126.12
2001-07-12,6168.85
2001-07-13,6163.83
2001-07-16,6154.85
2001-07-17,6113.72
2001-07-18,6079.12
2001-07-19,6090.98
2001-07-20,6085.10
2001-07-23,6069.71
2001-07-24,6003.28
2001-07-25,5934.87
2001-07-26,5933.73
2001-07-27,5973.40
2001-07-30,6026.88
2001-07-31,6082.22
2001-08-01,6140.48
2001-08-02,6201.09
2001-08-03,6198.71
2001-08-06,6189.33
2001-08-07,6160.68
2001-08-08,6125.85
2001-08-09,6076.90
2001-08-10,6091.96
2001-08-13,6101.05
2001-08-14,6136.73
2001-08-15,6140.00
2001-08-16,6132.43
2001-08-17,6133.16
2001-08-20,6136.58
2001-08-21,6162.96
2001-08-22,6159.84
2001-08-23,6162.93
2001-08-24,6178.77
2001-08-28,6174.12
2001-08-29,6158.42
2001-08-30,6117.14
2001-08-31,6116.30
2001-09-03,6082.69
2001-09-04,6091.12
2001-09-05,6039.80
2001-09-06,5946.12
2001-09-07,5860.71
2001-09-10,5750.03
2001-09-11,5599.43
2001-09-12,5521.18
2001-09-13,5556.64
2001-09-14,5456.98
2001-09-17,5360.01
2001-09-18,5263.03
2001-09-19,5177.65
2001-09-20,4994.37
2001-09-21,4799.95
2001-09-24,4929.36
2001-09-25,5024.58
2001-09-26,5054.64
2001-09-27,5029.04
2001-09-28,5118.58
2001-10-01,5065.92
2001-10-02,5026.01
2001-10-03,5057.53
2001-10-04,5193.13
2001-10-05,5235.73
2001-10-08,5182.70
2001-10-09,5206.77
2001-10-10,5275.91
2001-10-11,5404.11
2001-10-12,5450.85
2001-10-15,5432.27
2001-10-16,5475.33
2001-10-17,5549.68
2001-10-18,5458.69
2001-10-19,5391.90
2001-10-22,5342.36
2001-10-23,5393.68
2001-10-24,5404.75
2001-10-25,5420.34
2001-10-26,5475.17
2001-10-29,5422.37
2001-10-30,5323.30
2001-10-31,5364.77
2001-11-01,5341.73
2001-11-02,5392.41
2001-11-05,5445.86
2001-11-06,5499.39
2001-11-07,5526.91
2001-11-08,5653.78
2001-11-09,5691.87
2001-11-12,5628.52
2001-11-13,5750.32
2001-11-14,5821.35
2001-11-15,5909.43
2001-11-16,5923.78
2001-11-19,6011.05
2001-11-20,5958.79
2001-11-21,5905.75
2001-11-22,5912.78
2001-11-23,5922.31
2001-11-26,5957.90
2001-11-27,5931.81
2001-11-28,5877.95
2001-11-29,5830.39
2001-11-30,5849.47
2001-12-03,5824.65
2001-12-04,5849.38
2001-12-05,5987.53
2001-12-06,6074.25
2001-12-07,6059.91
2001-12-10,5994.62
2001-12-11,5972.07
2001-12-12,5903.84
2001-12-13,5824.80
2001-12-14,5806.33
2001-12-17,5829.51
2001-12-18,5849.25
2001-12-19,5835.39
2001-12-20,5813.95
2001-12-21,5826.45
2001-12-24,5846.89
2001-12-27,5874.29
2001-12-28,5913.65
2001-12-31,5939.14
2002-01-02,5961.58
2002-01-03,6066.46
2002-01-04,6140.30
2002-01-07,6150.00
2002-01-08,6097.95
2002-01-09,6075.35
2002-01-10,6039.07
2002-01-11,6060.67
2002-01-14,6009.58
2002-01-15,6005.56
2002-01-16,5926.56
2002-01-17,5945.92
2002-01-18,5947.68
2002-01-21,5931.29
2002-01-22,5939.29
2002-01-23,5919.02
2002-01-24,5931.32
2002-01-25,5899.55
2002-01-28,5901.84
2002-01-29,5861.33
2002-01-30,5791.22
2002-01-31,5849.20
2002-02-01,5854.82
2002-02-04,5828.34
2002-02-05,5768.82
2002-02-06,5756.32
2002-02-07,5758.92
2002-02-08,5790.80
2002-02-11,5821.16
2002-02-12,5827.12
2002-02-13,5813.26
2002-02-14,5818.15
2002-02-15,5832.49
2002-02-18,5819.33
2002-02-19,5775.66
2002-02-20,5726.74
2002-02-21,5737.86
2002-02-22,5687.59
2002-02-25,5735.73
2002-02-26,5788.36
2002-02-27,5838.61
2002-02-28,5834.00
2002-03-01,5870.35
2002-03-04,5968.48
2002-03-05,5964.41
2002-03-06,5973.70
2002-03-07,6074.49
2002-03-08,6102.30
2002-03-11,6118.74
2002-03-12,6083.73
2002-03-13,6081.02
2002-03-14,6070.16
2002-03-15,6068.10
2002-03-18,6095.04
2002-03-19,6095.47
2002-03-20,6111.69
2002-03-21,6125.60
2002-03-22,6130.70
2002-03-25,6111.18
2002-03-26,6102.50
2002-03-27,6126.24
2002-03-28,6175.45
2002-04-02,6198.13
2002-04-03,6178.86
2002-04-04,6147.36
2002-04-05,6185.27
2002-04-08,6139.19
2002-04-09,6153.56
2002-04-10,6166.12
2002-04-11,6148.15
2002-04-12,6140.54
2002-04-15,6147.17
2002-04-16,6159.58
2002-04-17,6183.70
2002-04-18,6166.78
2002-04-19,6183.05
2002-04-22,6186.92
2002-04-23,6180.56
2002-04-24,6186.03
2002-04-25,6136.66
2002-04-26,6113.89
2002-04-29,6104.57
2002-04-30,6123.71
2002-05-01,6116.19
2002-05-02,6164.87
2002-05-03,6170.21
2002-05-07,6126.16
2002-05-08,6178.38
2002-05-09,6173.19
2002-05-10,6159.83
2002-05-13,6144.67
2002-05-14,6154.67
2002-05-15,6160.74
2002-05-16,6160.71
2002-05-17,6171.81
2002-05-20,6174.06
2002-05-21,6175.42
2002-05-22,6122.16
2002-05-23,6103.87
2002-05-24,6110.06
2002-05-27,6112.28
2002-05-28,6065.56
2002-05-29,6042.51
2002-05-30,6007.81
2002-05-31,6049.05
2002-06-05,6002.50
2002-06-06,6007.72
2002-06-07,5962.40
2002-06-10,5960.44
2002-06-11,5968.09
2002-06-12,5910.76
2002-06-13,5857.93
2002-06-14,5689.76
2002-06-17,5742.46
2002-06-18,5711.75
2002-06-19,5626.03
2002-06-20,5549.54
2002-06-21,5555.07
2002-06-24,5497.54
2002-06-25,5535.55
2002-06-26,5404.92
2002-06-27,5438.10
2002-06-28,5496.64
2002-07-01,5498.04
2002-07-02,5398.35
2002-07-03,5280.60
2002-07-04,5312.65
2002-07-05,5387.81
2002-07-08,5389.81
2002-07-09,5327.65
2002-07-10,5241.35
2002-07-11,5065.08
2002-07-12,5066.64
2002-07-15,4913.43
2002-07-16,4824.53
2002-07-17,4871.62
2002-07-18,4952.44
2002-07-19,4869.02
2002-07-22,4776.89
2002-07-23,4716.34
2002-07-24,4585.68
2002-07-25,4653.83
2002-07-26,4627.70
2002-07-29,4738.44
2002-07-30,4754.36
2002-07-31,4783.63
2002-08-01,4727.62
2002-08-02,4679.34
2002-08-05,4589.15
2002-08-06,4573.64
2002-08-07,4623.07
2002-08-08,4672.32
2002-08-09,4722.86
2002-08-12,4701.51
2002-08-13,4723.13
2002-08-14,4711.66
2002-08-15,4785.12
2002-08-16,4809.06
2002-08-19,4869.59
2002-08-20,4873.33
2002-08-21,4912.61
2002-08-22,4971.05
2002-08-23,4977.41
2002-08-27,5011.61
2002-08-28,4935.60
2002-08-29,4864.43
2002-08-30,4858.82
2002-09-02,4851.74
2002-09-03,4782.09
2002-09-04,4736.70
2002-09-05,4675.66
2002-09-06,4713.58
2002-09-09,4692.81
2002-09-10,4740.86
2002-09-11,4767.50
2002-09-12,4720.72
2002-09-13,4669.99
2002-09-16,4659.39
2002-09-17,4654.69
2002-09-18,4549.11
2002-09-19,4484.50
2002-09-20,4480.41
2002-09-23,4411.29
2002-09-24,4304.75
2002-09-25,4335.00
2002-09-26,4380.22
2002-09-27,4409.77
2002-09-30,4287.09
2002-10-01,4268.58
2002-10-02,4250.21
2002-10-03,4226.70
2002-10-04,4183.39
2002-10-07,4151.07
2002-10-08,4164.60
2002-10-09,4131.04
2002-10-10,4089.32
2002-10-11,4188.90
2002-10-14,4172.38
2002-10-15,4307.53
2002-10-16,4315.24
2002-10-17,4371.40
2002-10-18,4371.59
2002-10-21,4397.26
2002-10-22,4413.44
2002-10-23,4391.81
2002-10-24,4407.43
2002-10-25,4392.45
2002-10-28,4432.60
2002-10-29,4366.50
2002-10-30,4387.97
2002-10-31,4417.71
2002-11-01,4413.66
2002-11-04,4510.79
2002-11-05,4480.99
2002-11-06,4516.70
2002-11-07,4516.60
2002-11-08,4490.75
2002-11-11,4445.70
2002-11-12,4462.58
2002-11-13,4428.45
2002-11-14,4426.15
2002-11-15,4449.29
2002-11-18,4503.86
2002-11-19,4464.77
2002-11-20,4444.45
2002-11-21,4505.98
2002-11-22,4525.64
2002-11-25,4497.00
2002-11-26,4453.22
2002-11-27,4489.65
2002-11-28,4573.49
2002-11-29,4558.22
2002-12-02,4573.99
2002-12-03,4522.68
2002-12-04,4479.86
2002-12-05,4469.28
2002-12-06,4445.79
2002-12-09,4419.31
2002-12-10,4396.37
2002-12-11,4399.59
2002-12-12,4326.67
2002-12-13,4296.47
2002-12-16,4321.44
2002-12-17,4280.01
2002-12-18,4251.76
2002-12-19,4260.67
2002-12-20,4270.52
2002-12-23,4288.08
2002-12-24,4293.36
2002-12-27,4277.49
2002-12-30,4302.21
2002-12-31,4319.35
2003-01-02,4343.39
2003-01-03,4377.12
2003-01-06,4358.19
2003-01-07,4353.14
2003-01-08,4329.32
2003-01-09,4343.94
2003-01-10,4380.31
2003-01-13,4383.81
2003-01-14,4376.44
2003-01-15,4339.87
2003-01-16,4349.54
2003-01-17,4321.72
2003-01-20,4312.48
2003-01-21,4308.39
2003-01-22,4269.92
2003-01-23,4246.72
2003-01-24,4221.50
2003-01-27,4100.09
2003-01-28,4055.84
2003-01-29,3986.04
2003-01-30,4021.58
2003-01-31,4016.44
2003-02-03,4071.80
2003-02-04,4047.08
2003-02-05,4071.65
2003-02-06,4057.45
2003-02-07,4061.97
2003-02-10,4067.90
2003-02-11,4088.98
2003-02-12,4042.74
2003-02-13,4026.91
2003-02-14,4023.87
2003-02-17,4063.85
2003-02-18,4075.35
2003-02-19,4078.33
2003-02-20,4071.68
2003-02-21,4066.48
2003-02-24,4088.15
2003-02-25,4020.03
2003-02-26,4000.39
2003-02-27,3998.34
2003-02-28,4037.58
2003-03-03,4075.04
2003-03-04,4052.55
2003-03-05,3999.92
2003-03-06,3987.04
2003-03-07,3924.37
2003-03-10,3898.27
2003-03-11,3846.88
2003-03-12,3801.98
2003-03-13,3820.03
2003-03-14,3890.34
2003-03-17,3932.20
2003-03-18,4017.74
2003-03-19,4034.30
2003-03-20,4051.75
2003-03-21,4095.63
2003-03-24,4034.82
2003-03-25,4023.58
2003-03-26,4041.33
2003-03-27,4017.07
2003-03-28,4016.32
2003-03-31,3959.80
2003-04-01,3967.29
2003-04-02,4024.27
2003-04-03,4040.72
2003-04-04,4060.84
2003-04-07,4161.88
2003-04-08,4134.95
2003-04-09,4123.46
2003-04-10,4130.04
2003-04-11,4154.06
2003-04-14,4176.29
2003-04-15,4224.34
2003-04-16,4259.03
2003-04-17,4260.48
2003-04-22,4282.73
2003-04-23,4358.25
2003-04-24,4336.72
2003-04-25,4298.17
2003-04-28,4321.83
2003-04-29,4356.06
2003-04-30,4389.33
2003-05-01,4374.94
2003-05-02,4416.87
2003-05-06,4507.32
2003-05-07,4559.58
2003-05-08,4514.82
2003-05-09,4523.94
2003-05-12,4564.78
2003-05-13,4609.94
2003-05-14,4613.79
2003-05-15,4672.54
2003-05-16,4749.88
2003-05-19,4672.68
2003-05-20,4684.36
2003-05-21,4635.21
2003-05-22,4679.83
2003-05-23,4678.94
2003-05-27,4677.20
2003-05-28,4746.06
2003-05-29,4785.06
2003-05-30,4815.57
2003-06-02,4879.95
2003-06-03,4843.24
2003-06-04,4866.85
2003-06-05,4919.61
2003-06-06,5050.60
2003-06-09,5019.62
2003-06-10,4982.60
2003-06-11,4997.62
2003-06-12,5045.24
2003-06-13,5038.19
2003-06-16,5035.14
2003-06-17,5089.88
2003-06-18,5084.91
2003-06-19,5048.78
2003-06-20,5043.30
2003-06-23,5004.20
2003-06-24,4932.58
2003-06-25,4947.81
2003-06-26,4928.14
2003-06-27,4958.65
2003-06-30,4963.44
2003-07-01,4925.39
2003-07-02,4965.57
2003-07-03,4987.42
2003-07-04,4987.18
2003-07-07,5051.65
2003-07-08,5128.91
2003-07-09,5141.83
2003-07-10,5140.87
2003-07-11,5116.21
2003-07-14,5181.62
2003-07-15,5207.70
2003-07-16,5199.50
2003-07-17,5161.42
2003-07-18,5175.73
2003-07-21,5167.38
2003-07-22,5164.27
2003-07-23,5189.37
2003-07-24,5224.72
2003-07-25,5230.33
2003-07-28,5256.33
2003-07-29,5272.95
2003-07-30,5293.01
2003-07-31,5325.59
2003-08-01,5345.10
2003-08-04,5341.99
2003-08-05,5355.06
2003-08-06,5296.04
2003-08-07,5292.34
2003-08-08,5320.82
2003-08-11,5345.45
2003-08-12,5365.32
2003-08-13,5415.38
2003-08-14,5450.13
2003-08-15,5513.47
2003-08-18,5533.44
2003-08-19,5577.09
2003-08-20,5536.77
2003-08-21,5574.65
2003-08-22,5597.77
2003-08-26,5562.92
2003-08-27,5575.16
2003-08-28,5569.64
2003-08-29,5593.24
2003-09-01,5645.79
2003-09-02,5687.30
2003-09-03,5778.87
2003-09-04,5707.68
2003-09-05,5713.04
2003-09-08,5739.05
2003-09-09,5710.19
2003-09-10,5641.42
2003-09-11,5610.30
2003-09-12,5625.32
2003-09-15,5645.86
2003-09-16,5667.52
2003-09-17,5689.80
2003-09-18,5709.50
2003-09-19,5718.28
2003-09-22,5664.75
2003-09-23,5621.70
2003-09-24,5633.04
2003-09-25,5561.40
2003-09-26,5497.69
2003-09-29,5502.34
2003-09-30,5457.77
2003-10-01,5476.86
2003-10-02,5529.13
2003-10-03,5592.52
2003-10-06,5628.48
2003-10-07,5638.65
2003-10-08,5679.36
2003-10-09,5728.33
2003-10-10,5755.50
2003-10-13,5786.78
2003-10-14,5791.53
2003-10-15,5850.55
2003-10-16,5835.48
2003-10-17,5831.59
2003-10-20,5812.51
2003-10-21,5823.71
2003-10-22,5713.39
2003-10-23,5630.69
2003-10-24,5634.12
2003-10-27,5653.44
2003-10-28,5683.05
2003-10-29,5700.57
2003-10-30,5712.87
2003-10-31,5724.44
2003-11-03,5768.18
2003-11-04,5766.20
2003-11-05,5728.44
2003-11-06,5757.12
2003-11-07,5830.21
2003-11-10,5807.31
2003-11-11,5758.33
2003-11-12,5789.50
2003-11-13,5779.88
2003-11-14,5779.39
2003-11-17,5692.05
2003-11-18,5711.85
2003-11-19,5682.83
2003-11-20,5634.70
2003-11-21,5632.00
2003-11-24,5682.84
2003-11-25,5698.42
2003-11-26,5710.22
2003-11-27,5709.44
2003-11-28,5712.63
2003-12-01,5753.02
2003-12-02,5780.20
2003-12-03,5800.02
2003-12-04,5812.00
2003-12-05,5780.10
2003-12-08,5764.17
2003-12-09,5775.09
2003-12-10,5709.65
2003-12-11,5680.78
2003-12-12,5692.06
2003-12-15,5714.27
2003-12-16,5664.33
2003-12-17,5646.68
2003-12-18,5677.80
2003-12-19,5713.99
2003-12-22,5715.97
2003-12-23,5749.60
2003-12-24,5753.91
2003-12-29,5775.93
2003-12-30,5805.30
2003-12-31,5802.28
2004-01-02,5834.14
2004-01-05,5837.62
2004-01-06,5837.31
2004-01-07,5844.34
2004-01-08,5915.57
2004-01-09,5933.81
2004-01-12,5920.42
2004-01-13,5963.58
2004-01-14,6016.12
2004-01-15,6038.92
2004-01-16,6108.11
2004-01-19,6137.41
2004-01-20,6127.66
2004-01-21,6120.41
2004-01-22,6069.03
2004-01-23,6045.44
2004-01-26,6036.41
2004-01-27,6050.41
2004-01-28,6029.86
2004-01-29,5965.49
2004-01-30,6023.89
2004-02-02,6057.43
2004-02-03,6044.33
2004-02-04,6010.92
2004-02-05,6046.27
2004-02-06,6094.44
2004-02-09,6133.49
2004-02-10,6118.25
2004-02-11,6134.74
2004-02-12,6171.01
2004-02-13,6196.99
2004-02-16,6205.46
2004-02-17,6244.91
2004-02-18,6275.62
2004-02-19,6297.74
2004-02-20,6307.78
2004-02-23,6299.29
2004-02-24,6253.18
2004-02-25,6244.83
2004-02-26,6259.81
2004-02-27,6269.95
2004-03-01,6322.47
2004-03-02,6353.62
2004-03-03,6317.89
2004-03-04,6337.86
2004-03-05,6357.34
2004-03-08,6388.77
2004-03-09,6359.32
2004-03-10,6301.62
2004-03-11,6176.86
2004-03-12,6257.76
2004-03-15,6173.33
2004-03-16,6159.41
2004-03-17,6209.12
2004-03-18,6189.32
2004-03-19,6240.21
2004-03-22,6132.45
2004-03-23,6134.62
2004-03-24,6148.82
2004-03-25,6217.88
2004-03-26,6203.43
