Date,Adj Close,,
11/12/2017,"7,453.48",,
08/12/2017,"7,393.96",,
07/12/2017,"7,320.75",,
06/12/2017,"7,348.03",,
05/12/2017,"7,327.50",,
04/12/2017,"7,338.97",,
01/12/2017,"7,300.49",,
30/11/2017,"7,326.67",,
29/11/2017,"7,393.56",,
28/11/2017,"7,460.65",,
27/11/2017,"7,383.90",,
24/11/2017,"7,409.64",,
23/11/2017,"7,417.24",,
22/11/2017,"7,419.02",,
21/11/2017,"7,411.34",,
20/11/2017,"7,389.46",,
17/11/2017,"7,380.68",,
16/11/2017,"7,386.94",,
15/11/2017,"7,372.61",,
14/11/2017,"7,414.42",,
13/11/2017,"7,415.18",,
10/11/2017,"7,432.99",,
09/11/2017,"7,484.10",,
08/11/2017,"7,529.72",,
07/11/2017,"7,513.11",,
06/11/2017,"7,562.28",,
03/11/2017,"7,560.35",,
02/11/2017,"7,555.32",,
01/11/2017,"7,487.96",,
31/10/2017,"7,493.08",,
30/10/2017,"7,487.81",,
27/10/2017,"7,505.03",,
26/10/2017,"7,486.50",,
25/10/2017,"7,447.21",,
24/10/2017,"7,526.54",,
23/10/2017,"7,524.45",,
20/10/2017,"7,523.23",,
19/10/2017,"7,523.04",,
18/10/2017,"7,542.87",,
17/10/2017,"7,516.17",,
16/10/2017,"7,526.97",,
13/10/2017,"7,535.44",,
12/10/2017,"7,556.24",,
11/10/2017,"7,533.81",,
10/10/2017,"7,538.27",,
09/10/2017,"7,507.89",,
06/10/2017,"7,522.87",,
05/10/2017,"7,507.99",,
04/10/2017,"7,467.58",,
03/10/2017,"7,468.11",,
02/10/2017,"7,438.84",,
29/09/2017,"7,372.76",,
28/09/2017,"7,322.82",,
27/09/2017,"7,313.51",,
26/09/2017,"7,285.74",,
25/09/2017,"7,301.29",,
22/09/2017,"7,310.64",,
21/09/2017,"7,263.90",,
20/09/2017,"7,271.95",,
19/09/2017,"7,275.25",,
18/09/2017,"7,253.28",,
15/09/2017,"7,215.47",,
14/09/2017,"7,295.39",,
13/09/2017,"7,379.70",,
12/09/2017,"7,400.69",,
11/09/2017,"7,413.59",,
08/09/2017,"7,377.60",,
07/09/2017,"7,396.98",,
06/09/2017,"7,354.13",,
05/09/2017,"7,372.92",,
04/09/2017,"7,411.47",,
01/09/2017,"7,438.50",,
31/08/2017,"7,430.62",,
30/08/2017,"7,365.26",,
29/08/2017,"7,337.43",,
25/08/2017,"7,401.46",,
24/08/2017,"7,407.06",,
23/08/2017,"7,382.65",,
22/08/2017,"7,381.74",,
21/08/2017,"7,318.88",,
18/08/2017,"7,323.98",,
17/08/2017,"7,387.87",,
16/08/2017,"7,433.03",,
15/08/2017,"7,383.85",,
14/08/2017,"7,353.89",,
11/08/2017,"7,309.96",,
10/08/2017,"7,389.94",,
09/08/2017,"7,498.06",,
08/08/2017,"7,542.73",,
07/08/2017,"7,531.94",,
04/08/2017,"7,511.71",,
03/08/2017,"7,474.77",,
02/08/2017,"7,411.43",,
01/08/2017,"7,423.66",,
31/07/2017,"7,372.00",,
28/07/2017,"7,368.37",,
27/07/2017,"7,443.01",,
26/07/2017,"7,452.32",,
25/07/2017,"7,434.82",,
24/07/2017,"7,377.73",,
21/07/2017,"7,452.91",,
20/07/2017,"7,487.87",,
19/07/2017,"7,430.91",,
18/07/2017,"7,390.22",,
17/07/2017,"7,404.13",,
14/07/2017,"7,378.39",,
13/07/2017,"7,413.44",,
12/07/2017,"7,416.93",,
11/07/2017,"7,329.76",,
10/07/2017,"7,370.03",,
07/07/2017,"7,350.92",,
06/07/2017,"7,337.28",,
05/07/2017,"7,367.60",,
04/07/2017,"7,357.23",,
03/07/2017,"7,377.09",,
30/06/2017,"7,312.72",,
29/06/2017,"7,350.32",,
28/06/2017,"7,387.80",,
27/06/2017,"7,434.36",,
26/06/2017,"7,446.80",,
23/06/2017,"7,424.13",,
22/06/2017,"7,439.29",,
21/06/2017,"7,447.79",,
20/06/2017,"7,472.71",,
19/06/2017,"7,523.81",,
16/06/2017,"7,463.54",,
15/06/2017,"7,419.36",,
14/06/2017,"7,474.40",,
13/06/2017,"7,500.44",,
12/06/2017,"7,511.87",,
09/06/2017,"7,527.33",,
08/06/2017,"7,449.98",,
07/06/2017,"7,478.62",,
06/06/2017,"7,524.95",,
05/06/2017,"7,525.76",,
02/06/2017,"7,547.63",,
01/06/2017,"7,543.77",,
31/05/2017,"7,519.95",,
30/05/2017,"7,526.51",,
26/05/2017,"7,547.63",,
25/05/2017,"7,517.71",,
24/05/2017,"7,514.90",,
23/05/2017,"7,485.29",,
22/05/2017,"7,496.34",,
19/05/2017,"7,470.71",,
18/05/2017,"7,436.42",,
17/05/2017,"7,503.47",,
16/05/2017,"7,522.03",,
15/05/2017,"7,454.37",,
12/05/2017,"7,435.39",,
11/05/2017,"7,386.63",,
10/05/2017,"7,385.24",,
09/05/2017,"7,342.21",,
08/05/2017,"7,300.86",,
05/05/2017,"7,297.43",,
04/05/2017,"7,248.10",,
03/05/2017,"7,234.53",,
02/05/2017,"7,250.05",,
28/04/2017,"7,203.94",,
27/04/2017,"7,237.17",,
26/04/2017,"7,288.72",,
25/04/2017,"7,275.64",,
24/04/2017,"7,264.68",,
21/04/2017,"7,114.55",,
20/04/2017,"7,118.54",,
19/04/2017,"7,114.36",,
18/04/2017,"7,147.50",,
13/04/2017,"7,327.59",,
12/04/2017,"7,348.99",,
11/04/2017,"7,365.50",,
10/04/2017,"7,348.94",,
07/04/2017,"7,349.37",,
06/04/2017,"7,303.20",,
05/04/2017,"7,331.68",,
04/04/2017,"7,321.82",,
03/04/2017,"7,282.69",,
31/03/2017,"7,322.92",,
30/03/2017,"7,369.52",,
29/03/2017,"7,373.72",,
28/03/2017,"7,343.42",,
27/03/2017,"7,293.50",,
24/03/2017,"7,336.82",,
23/03/2017,"7,340.71",,
22/03/2017,"7,324.72",,
21/03/2017,"7,378.34",,
20/03/2017,"7,429.81",,
17/03/2017,"7,424.96",,
16/03/2017,"7,415.95",,
15/03/2017,"7,368.64",,
14/03/2017,"7,357.85",,
13/03/2017,"7,367.08",,
10/03/2017,"7,343.08",,
09/03/2017,"7,314.96",,
08/03/2017,"7,334.61",,
07/03/2017,"7,338.99",,
06/03/2017,"7,350.12",,
03/03/2017,"7,374.26",,
02/03/2017,"7,382.35",,
01/03/2017,"7,382.90",,
28/02/2017,"7,263.44",,
27/02/2017,"7,253.00",,
24/02/2017,"7,243.70",,
23/02/2017,"7,271.37",,
22/02/2017,"7,302.25",,
21/02/2017,"7,274.83",,
20/02/2017,"7,299.86",,
17/02/2017,"7,299.96",,
16/02/2017,"7,277.92",,
15/02/2017,"7,302.41",,
14/02/2017,"7,268.56",,
13/02/2017,"7,278.92",,
10/02/2017,"7,258.75",,
09/02/2017,"7,229.50",,
08/02/2017,"7,188.82",,
07/02/2017,"7,186.22",,
06/02/2017,"7,172.15",,
03/02/2017,"7,188.30",,
02/02/2017,"7,140.75",,
01/02/2017,"7,107.65",,
31/01/2017,"7,099.15",,
30/01/2017,"7,118.48",,
27/01/2017,"7,184.49",,
26/01/2017,"7,161.49",,
25/01/2017,"7,164.43",,
24/01/2017,"7,150.34",,
23/01/2017,"7,151.18",,
20/01/2017,"7,198.44",,
19/01/2017,"7,208.44",,
18/01/2017,"7,247.61",,
17/01/2017,"7,220.38",,
16/01/2017,"7,327.13",,
13/01/2017,"7,337.81",,
12/01/2017,"7,292.37",,
11/01/2017,"7,290.49",,
10/01/2017,"7,275.47",,
09/01/2017,"7,237.77",,
06/01/2017,"7,210.05",,
05/01/2017,"7,195.31",,
04/01/2017,"7,189.74",,
03/01/2017,"7,177.89",,
30/12/2016,"7,142.83",,
29/12/2016,"7,120.26",,
28/12/2016,"7,106.08",,
23/12/2016,"7,068.17",,
22/12/2016,"7,063.68",,
21/12/2016,"7,041.42",,
20/12/2016,"7,043.96",,
19/12/2016,"7,017.16",,
16/12/2016,"7,011.64",,
15/12/2016,"6,999.01",,
14/12/2016,"6,949.19",,
13/12/2016,"6,968.57",,
12/12/2016,"6,890.42",,
09/12/2016,"6,954.21",,
08/12/2016,"6,931.55",,
07/12/2016,"6,902.23",,
06/12/2016,"6,779.84",,
05/12/2016,"6,746.83",,
02/12/2016,"6,730.72",,
01/12/2016,"6,752.93",,
30/11/2016,"6,783.79",,
29/11/2016,"6,772.00",,
28/11/2016,"6,799.47",,
25/11/2016,"6,840.75",,
24/11/2016,"6,829.20",,
23/11/2016,"6,817.71",,
22/11/2016,"6,819.72",,
21/11/2016,"6,777.96",,
18/11/2016,"6,775.77",,
17/11/2016,"6,794.71",,
16/11/2016,"6,749.72",,
15/11/2016,"6,792.74",,
14/11/2016,"6,753.18",,
11/11/2016,"6,730.43",,
10/11/2016,"6,827.98",,
09/11/2016,"6,911.84",,
08/11/2016,"6,843.13",,
07/11/2016,"6,806.90",,
04/11/2016,"6,693.26",,
03/11/2016,"6,790.51",,
02/11/2016,"6,845.42",,
01/11/2016,"6,917.14",,
31/10/2016,"6,954.22",,
28/10/2016,"6,996.26",,
27/10/2016,"6,986.57",,
26/10/2016,"6,958.09",,
25/10/2016,"7,017.64",,
24/10/2016,"6,986.40",,
21/10/2016,"7,020.47",,
20/10/2016,"7,026.90",,
19/10/2016,"7,021.92",,
18/10/2016,"7,000.06",,
17/10/2016,"6,947.55",,
14/10/2016,"7,013.55",,
13/10/2016,"6,977.74",,
12/10/2016,"7,024.01",,
11/10/2016,"7,070.88",,
10/10/2016,"7,097.50",,
07/10/2016,"7,044.39",,
06/10/2016,"6,999.96",,
05/10/2016,"7,033.25",,
04/10/2016,"7,074.34",,
03/10/2016,"6,983.52",,
30/09/2016,"6,899.33",,
29/09/2016,"6,919.42",,
28/09/2016,"6,849.38",,
27/09/2016,"6,807.67",,
26/09/2016,"6,818.04",,
23/09/2016,"6,909.43",,
22/09/2016,"6,911.40",,
21/09/2016,"6,834.77",,
20/09/2016,"6,830.79",,
19/09/2016,"6,813.55",,
16/09/2016,"6,710.28",,
15/09/2016,"6,730.30",,
14/09/2016,"6,673.31",,
13/09/2016,"6,665.63",,
12/09/2016,"6,700.90",,
09/09/2016,"6,776.95",,
08/09/2016,"6,858.70",,
07/09/2016,"6,846.58",,
06/09/2016,"6,826.05",,
05/09/2016,"6,879.42",,
02/09/2016,"6,894.60",,
01/09/2016,"6,745.97",,
31/08/2016,"6,781.51",,
30/08/2016,"6,820.79",,
26/08/2016,"6,838.05",,
25/08/2016,"6,816.90",,
24/08/2016,"6,835.78",,
23/08/2016,"6,868.51",,
22/08/2016,"6,828.54",,
19/08/2016,"6,858.95",,
18/08/2016,"6,868.96",,
17/08/2016,"6,859.15",,
16/08/2016,"6,893.92",,
15/08/2016,"6,941.19",,
12/08/2016,"6,916.02",,
11/08/2016,"6,914.71",,
10/08/2016,"6,866.42",,
09/08/2016,"6,851.30",,
08/08/2016,"6,809.13",,
05/08/2016,"6,793.47",,
04/08/2016,"6,740.16",,
03/08/2016,"6,634.40",,
02/08/2016,"6,645.40",,
01/08/2016,"6,693.95",,
29/07/2016,"6,724.43",,
28/07/2016,"6,721.06",,
27/07/2016,"6,750.43",,
26/07/2016,"6,724.03",,
25/07/2016,"6,710.13",,
22/07/2016,"6,730.48",,
21/07/2016,"6,699.89",,
20/07/2016,"6,728.99",,
19/07/2016,"6,697.37",,
18/07/2016,"6,695.42",,
15/07/2016,"6,669.24",,
14/07/2016,"6,654.47",,
13/07/2016,"6,670.40",,
12/07/2016,"6,680.69",,
11/07/2016,"6,682.86",,
08/07/2016,"6,590.64",,
07/07/2016,"6,533.79",,
06/07/2016,"6,463.59",,
05/07/2016,"6,545.37",,
04/07/2016,"6,522.26",,
01/07/2016,"6,577.83",,
30/06/2016,"6,504.33",,
29/06/2016,"6,360.06",,
28/06/2016,"6,140.39",,
27/06/2016,"5,982.20",,
24/06/2016,"6,138.69",,
23/06/2016,"6,338.10",,
22/06/2016,"6,261.19",,
21/06/2016,"6,226.55",,
20/06/2016,"6,204.00",,
17/06/2016,"6,021.09",,
16/06/2016,"5,950.48",,
15/06/2016,"5,966.80",,
14/06/2016,"5,923.53",,
13/06/2016,"6,044.97",,
10/06/2016,"6,115.76",,
09/06/2016,"6,231.89",,
08/06/2016,"6,301.52",,
07/06/2016,"6,284.53",,
06/06/2016,"6,273.40",,
03/06/2016,"6,209.63",,
02/06/2016,"6,185.61",,
01/06/2016,"6,191.93",,
31/05/2016,"6,230.79",,
27/05/2016,"6,270.79",,
26/05/2016,"6,265.65",,
25/05/2016,"6,262.85",,
24/05/2016,"6,219.26",,
23/05/2016,"6,136.43",,
20/05/2016,"6,156.32",,
19/05/2016,"6,053.35",,
18/05/2016,"6,165.80",,
17/05/2016,"6,167.77",,
16/05/2016,"6,151.40",,
13/05/2016,"6,138.50",,
12/05/2016,"6,104.19",,
11/05/2016,"6,162.49",,
10/05/2016,"6,156.65",,
09/05/2016,"6,114.81",,
06/05/2016,"6,125.70",,
05/05/2016,"6,117.25",,
04/05/2016,"6,112.02",,
03/05/2016,"6,185.59",,
29/04/2016,"6,241.89",,
28/04/2016,"6,322.40",,
27/04/2016,"6,319.91",,
26/04/2016,"6,284.52",,
25/04/2016,"6,260.92",,
22/04/2016,"6,310.44",,
21/04/2016,"6,381.44",,
20/04/2016,"6,410.26",,
19/04/2016,"6,405.35",,
18/04/2016,"6,353.52",,
15/04/2016,"6,343.75",,
14/04/2016,"6,365.10",,
13/04/2016,"6,362.89",,
12/04/2016,"6,242.39",,
11/04/2016,"6,200.12",,
08/04/2016,"6,204.41",,
07/04/2016,"6,136.89",,
06/04/2016,"6,161.63",,
05/04/2016,"6,091.23",,
04/04/2016,"6,164.72",,
01/04/2016,"6,146.05",,
31/03/2016,"6,174.90",,
30/03/2016,"6,203.17",,
29/03/2016,"6,105.90",,
24/03/2016,"6,106.48",,
23/03/2016,"6,199.11",,
22/03/2016,"6,192.74",,
21/03/2016,"6,184.58",,
18/03/2016,"6,189.64",,
17/03/2016,"6,201.12",,
16/03/2016,"6,175.49",,
15/03/2016,"6,139.97",,
14/03/2016,"6,174.57",,
11/03/2016,"6,139.79",,
10/03/2016,"6,036.70",,
09/03/2016,"6,146.32",,
08/03/2016,"6,125.44",,
07/03/2016,"6,182.40",,
04/03/2016,"6,199.43",,
03/03/2016,"6,130.46",,
02/03/2016,"6,147.06",,
01/03/2016,"6,152.88",,
29/02/2016,"6,097.09",,
26/02/2016,"6,096.01",,
25/02/2016,"6,012.81",,
24/02/2016,"5,867.18",,
23/02/2016,"5,962.31",,
22/02/2016,"6,037.73",,
19/02/2016,"5,950.23",,
18/02/2016,"5,971.95",,
17/02/2016,"6,030.32",,
16/02/2016,"5,862.17",,
15/02/2016,"5,824.28",,
12/02/2016,"5,707.60",,
11/02/2016,"5,536.97",,
10/02/2016,"5,672.30",,
09/02/2016,"5,632.19",,
08/02/2016,"5,689.36",,
05/02/2016,"5,848.06",,
04/02/2016,"5,898.76",,
03/02/2016,"5,837.14",,
02/02/2016,"5,922.01",,
01/02/2016,"6,060.10",,
29/01/2016,"6,083.79",,
28/01/2016,"5,931.78",,
27/01/2016,"5,990.37",,
26/01/2016,"5,911.46",,
25/01/2016,"5,877.00",,
22/01/2016,"5,900.01",,
21/01/2016,"5,773.79",,
20/01/2016,"5,673.58",,
19/01/2016,"5,876.80",,
18/01/2016,"5,779.92",,
15/01/2016,"5,804.10",,
14/01/2016,"5,918.23",,
13/01/2016,"5,960.97",,
12/01/2016,"5,929.24",,
11/01/2016,"5,871.83",,
08/01/2016,"5,912.44",,
07/01/2016,"5,954.08",,
06/01/2016,"6,073.38",,
05/01/2016,"6,137.24",,
04/01/2016,"6,093.43",,
31/12/2015,"6,242.32",,
30/12/2015,"6,274.05",,
29/12/2015,"6,314.57",,
24/12/2015,"6,254.64",,
23/12/2015,"6,240.98",,
22/12/2015,"6,083.10",,
21/12/2015,"6,034.84",,
18/12/2015,"6,052.42",,
17/12/2015,"6,102.54",,
16/12/2015,"6,061.19",,
15/12/2015,"6,017.79",,
14/12/2015,"5,874.06",,
11/12/2015,"5,952.78",,
10/12/2015,"6,088.05",,
09/12/2015,"6,126.68",,
08/12/2015,"6,135.22",,
07/12/2015,"6,223.52",,
04/12/2015,"6,238.29",,
03/12/2015,"6,275.00",,
02/12/2015,"6,420.93",,
01/12/2015,"6,395.65",,
30/11/2015,"6,356.09",,
27/11/2015,"6,375.15",,
26/11/2015,"6,393.13",,
25/11/2015,"6,337.64",,
24/11/2015,"6,277.23",,
23/11/2015,"6,305.49",,
20/11/2015,"6,334.63",,
19/11/2015,"6,329.93",,
18/11/2015,"6,278.97",,
17/11/2015,"6,268.76",,
16/11/2015,"6,146.38",,
13/11/2015,"6,118.28",,
12/11/2015,"6,178.68",,
11/11/2015,"6,297.20",,
10/11/2015,"6,275.28",,
09/11/2015,"6,295.16",,
06/11/2015,"6,353.83",,
05/11/2015,"6,364.90",,
04/11/2015,"6,412.88",,
03/11/2015,"6,383.61",,
02/11/2015,"6,361.80",,
30/10/2015,"6,361.09",,
29/10/2015,"6,395.80",,
28/10/2015,"6,437.80",,
27/10/2015,"6,365.27",,
26/10/2015,"6,417.02",,
23/10/2015,"6,444.08",,
22/10/2015,"6,376.28",,
21/10/2015,"6,348.42",,
20/10/2015,"6,345.13",,
19/10/2015,"6,352.33",,
16/10/2015,"6,378.04",,
15/10/2015,"6,338.67",,
14/10/2015,"6,269.61",,
13/10/2015,"6,342.28",,
12/10/2015,"6,371.18",,
09/10/2015,"6,416.16",,
08/10/2015,"6,374.82",,
07/10/2015,"6,336.35",,
06/10/2015,"6,326.16",,
05/10/2015,"6,298.92",,
02/10/2015,"6,129.98",,
01/10/2015,"6,072.47",,
30/09/2015,"6,061.61",,
29/09/2015,"5,909.24",,
28/09/2015,"5,958.86",,
25/09/2015,"6,109.01",,
24/09/2015,"5,961.49",,
23/09/2015,"6,032.24",,
22/09/2015,"5,935.84",,
21/09/2015,"6,108.71",,
18/09/2015,"6,104.11",,
17/09/2015,"6,186.99",,
16/09/2015,"6,229.21",,
15/09/2015,"6,137.60",,
14/09/2015,"6,084.59",,
11/09/2015,"6,117.76",,
10/09/2015,"6,155.81",,
09/09/2015,"6,229.01",,
08/09/2015,"6,146.10",,
07/09/2015,"6,074.52",,
04/09/2015,"6,042.92",,
03/09/2015,"6,194.10",,
02/09/2015,"6,083.31",,
01/09/2015,"6,058.54",,
28/08/2015,"6,247.94",,
27/08/2015,"6,192.03",,
26/08/2015,"5,979.20",,
25/08/2015,"6,081.34",,
24/08/2015,"5,898.87",,
21/08/2015,"6,187.65",,
20/08/2015,"6,367.89",,
19/08/2015,"6,403.45",,
18/08/2015,"6,526.29",,
17/08/2015,"6,550.30",,
14/08/2015,"6,550.74",,
13/08/2015,"6,568.33",,
12/08/2015,"6,571.19",,
11/08/2015,"6,664.54",,
10/08/2015,"6,736.22",,
07/08/2015,"6,718.49",,
06/08/2015,"6,747.09",,
05/08/2015,"6,752.41",,
04/08/2015,"6,686.57",,
03/08/2015,"6,688.62",,
31/07/2015,"6,696.28",,
30/07/2015,"6,668.87",,
29/07/2015,"6,631.00",,
28/07/2015,"6,555.28",,
27/07/2015,"6,505.13",,
24/07/2015,"6,579.81",,
23/07/2015,"6,655.01",,
22/07/2015,"6,667.34",,
21/07/2015,"6,769.07",,
20/07/2015,"6,788.69",,
17/07/2015,"6,775.08",,
16/07/2015,"6,796.45",,
15/07/2015,"6,753.75",,
14/07/2015,"6,753.75",,
13/07/2015,"6,737.95",,
10/07/2015,"6,673.38",,
09/07/2015,"6,581.63",,
08/07/2015,"6,490.70",,
07/07/2015,"6,432.21",,
06/07/2015,"6,535.68",,
03/07/2015,"6,585.78",,
02/07/2015,"6,630.47",,
01/07/2015,"6,608.59",,
30/06/2015,"6,520.98",,
29/06/2015,"6,620.48",,
26/06/2015,"6,753.70",,
25/06/2015,"6,807.82",,
24/06/2015,"6,844.80",,
23/06/2015,"6,834.87",,
22/06/2015,"6,825.67",,
19/06/2015,"6,710.45",,
18/06/2015,"6,707.88",,
17/06/2015,"6,680.55",,
16/06/2015,"6,710.10",,
15/06/2015,"6,710.52",,
12/06/2015,"6,784.92",,
11/06/2015,"6,846.74",,
10/06/2015,"6,830.27",,
09/06/2015,"6,753.80",,
08/06/2015,"6,790.04",,
05/06/2015,"6,804.60",,
04/06/2015,"6,859.24",,
03/06/2015,"6,950.46",,
02/06/2015,"6,928.27",,
01/06/2015,"6,953.58",,
29/05/2015,"6,984.43",,
28/05/2015,"7,040.92",,
27/05/2015,"7,033.33",,
26/05/2015,"6,948.99",,
22/05/2015,"7,031.72",,
21/05/2015,"7,013.47",,
20/05/2015,"7,007.26",,
19/05/2015,"6,995.10",,
18/05/2015,"6,968.87",,
15/05/2015,"6,960.49",,
14/05/2015,"6,973.04",,
13/05/2015,"6,949.63",,
12/05/2015,"6,933.80",,
11/05/2015,"7,029.85",,
08/05/2015,"7,046.82",,
07/05/2015,"6,886.95",,
06/05/2015,"6,933.74",,
05/05/2015,"6,927.58",,
01/05/2015,"6,985.95",,
30/04/2015,"6,960.63",,
29/04/2015,"6,946.28",,
28/04/2015,"7,030.53",,
27/04/2015,"7,103.98",,
24/04/2015,"7,070.70",,
23/04/2015,"7,053.67",,
22/04/2015,"7,028.24",,
21/04/2015,"7,062.93",,
20/04/2015,"7,052.13",,
17/04/2015,"6,994.63",,
16/04/2015,"7,060.45",,
15/04/2015,"7,096.78",,
14/04/2015,"7,075.26",,
13/04/2015,"7,064.30",,
10/04/2015,"7,089.77",,
09/04/2015,"7,015.36",,
08/04/2015,"6,937.41",,
07/04/2015,"6,961.77",,
02/04/2015,"6,833.46",,
01/04/2015,"6,809.50",,
31/03/2015,"6,773.04",,
30/03/2015,"6,891.43",,
27/03/2015,"6,855.02",,
26/03/2015,"6,895.33",,
25/03/2015,"6,990.97",,
24/03/2015,"7,019.68",,
23/03/2015,"7,037.67",,
20/03/2015,"7,022.51",,
19/03/2015,"6,962.32",,
18/03/2015,"6,945.20",,
17/03/2015,"6,837.61",,
16/03/2015,"6,804.08",,
13/03/2015,"6,740.58",,
12/03/2015,"6,761.07",,
11/03/2015,"6,721.51",,
10/03/2015,"6,702.84",,
09/03/2015,"6,876.47",,
06/03/2015,"6,911.80",,
05/03/2015,"6,961.14",,
04/03/2015,"6,919.24",,
03/03/2015,"6,889.13",,
02/03/2015,"6,940.64",,
27/02/2015,"6,946.66",,
26/02/2015,"6,949.73",,
25/02/2015,"6,935.38",,
24/02/2015,"6,949.63",,
23/02/2015,"6,912.16",,
20/02/2015,"6,915.20",,
19/02/2015,"6,888.90",,
18/02/2015,"6,898.08",,
17/02/2015,"6,898.13",,
16/02/2015,"6,857.05",,
13/02/2015,"6,873.52",,
12/02/2015,"6,828.11",,
11/02/2015,"6,818.17",,
10/02/2015,"6,829.12",,
09/02/2015,"6,837.15",,
06/02/2015,"6,853.44",,
05/02/2015,"6,865.93",,
04/02/2015,"6,860.02",,
03/02/2015,"6,871.80",,
02/02/2015,"6,782.55",,
30/01/2015,"6,749.40",,
29/01/2015,"6,810.60",,
28/01/2015,"6,825.94",,
27/01/2015,"6,811.61",,
26/01/2015,"6,852.40",,
23/01/2015,"6,832.83",,
22/01/2015,"6,796.63",,
21/01/2015,"6,728.04",,
20/01/2015,"6,620.10",,
19/01/2015,"6,585.53",,
16/01/2015,"6,550.27",,
15/01/2015,"6,498.78",,
14/01/2015,"6,388.46",,
13/01/2015,"6,542.20",,
12/01/2015,"6,501.42",,
09/01/2015,"6,501.14",,
08/01/2015,"6,569.96",,
07/01/2015,"6,419.83",,
06/01/2015,"6,366.51",,
05/01/2015,"6,417.16",,
02/01/2015,"6,547.80",,
31/12/2014,"6,566.09",,
30/12/2014,"6,547.00",,
29/12/2014,"6,633.51",,
24/12/2014,"6,609.93",,
23/12/2014,"6,598.18",,
22/12/2014,"6,576.74",,
19/12/2014,"6,545.27",,
18/12/2014,"6,466.00",,
17/12/2014,"6,336.48",,
16/12/2014,"6,331.83",,
15/12/2014,"6,182.72",,
12/12/2014,"6,300.63",,
11/12/2014,"6,461.70",,
10/12/2014,"6,500.04",,
09/12/2014,"6,529.47",,
08/12/2014,"6,672.15",,
05/12/2014,"6,742.84",,
04/12/2014,"6,679.37",,
03/12/2014,"6,716.63",,
02/12/2014,"6,742.10",,
01/12/2014,"6,656.37",,
28/11/2014,"6,722.62",,
27/11/2014,"6,723.42",,
26/11/2014,"6,729.17",,
25/11/2014,"6,731.14",,
24/11/2014,"6,729.79",,
21/11/2014,"6,750.76",,
20/11/2014,"6,678.90",,
19/11/2014,"6,696.60",,
18/11/2014,"6,709.13",,
17/11/2014,"6,671.97",,
14/11/2014,"6,654.37",,
13/11/2014,"6,635.45",,
12/11/2014,"6,611.04",,
11/11/2014,"6,627.40",,
10/11/2014,"6,611.25",,
07/11/2014,"6,567.24",,
06/11/2014,"6,551.15",,
05/11/2014,"6,539.14",,
04/11/2014,"6,453.97",,
03/11/2014,"6,487.97",,
31/10/2014,"6,546.47",,
30/10/2014,"6,463.55",,
29/10/2014,"6,453.87",,
28/10/2014,"6,402.17",,
27/10/2014,"6,363.46",,
24/10/2014,"6,388.73",,
23/10/2014,"6,419.15",,
22/10/2014,"6,399.73",,
21/10/2014,"6,372.33",,
20/10/2014,"6,267.07",,
17/10/2014,"6,310.29",,
16/10/2014,"6,195.91",,
15/10/2014,"6,211.64",,
14/10/2014,"6,392.68",,
13/10/2014,"6,366.24",,
10/10/2014,"6,339.97",,
09/10/2014,"6,431.85",,
08/10/2014,"6,482.24",,
07/10/2014,"6,495.58",,
06/10/2014,"6,563.65",,
03/10/2014,"6,527.91",,
02/10/2014,"6,446.39",,
01/10/2014,"6,557.52",,
30/09/2014,"6,622.72",,
29/09/2014,"6,646.60",,
26/09/2014,"6,649.39",,
25/09/2014,"6,639.71",,
24/09/2014,"6,706.27",,
23/09/2014,"6,676.08",,
22/09/2014,"6,773.63",,
19/09/2014,"6,837.92",,
18/09/2014,"6,819.29",,
17/09/2014,"6,780.90",,
16/09/2014,"6,792.24",,
15/09/2014,"6,804.21",,
12/09/2014,"6,806.96",,
11/09/2014,"6,799.62",,
10/09/2014,"6,830.11",,
09/09/2014,"6,829.00",,
08/09/2014,"6,834.77",,
05/09/2014,"6,855.10",,
04/09/2014,"6,877.97",,
03/09/2014,"6,873.58",,
02/09/2014,"6,829.17",,
01/09/2014,"6,825.31",,
29/08/2014,"6,819.75",,
28/08/2014,"6,805.80",,
27/08/2014,"6,830.66",,
26/08/2014,"6,822.76",,
22/08/2014,"6,775.25",,
21/08/2014,"6,777.66",,
20/08/2014,"6,755.48",,
19/08/2014,"6,779.31",,
18/08/2014,"6,741.25",,
15/08/2014,"6,689.08",,
14/08/2014,"6,685.26",,
13/08/2014,"6,656.68",,
12/08/2014,"6,632.42",,
11/08/2014,"6,632.82",,
08/08/2014,"6,567.36",,
07/08/2014,"6,597.37",,
06/08/2014,"6,636.16",,
05/08/2014,"6,682.48",,
04/08/2014,"6,677.52",,
01/08/2014,"6,679.18",,
31/07/2014,"6,730.11",,
30/07/2014,"6,773.44",,
29/07/2014,"6,807.75",,
28/07/2014,"6,788.07",,
25/07/2014,"6,791.55",,
24/07/2014,"6,821.46",,
23/07/2014,"6,798.15",,
22/07/2014,"6,795.34",,
21/07/2014,"6,728.44",,
18/07/2014,"6,749.45",,
17/07/2014,"6,738.32",,
16/07/2014,"6,784.67",,
15/07/2014,"6,710.45",,
14/07/2014,"6,746.14",,
11/07/2014,"6,690.17",,
10/07/2014,"6,672.37",,
09/07/2014,"6,718.04",,
08/07/2014,"6,738.45",,
07/07/2014,"6,823.51",,
04/07/2014,"6,866.05",,
03/07/2014,"6,865.21",,
02/07/2014,"6,816.37",,
