Date,Adj Close
1999-09-10,2998.27
1999-09-13,2985.66
1999-09-14,2959.55
1999-09-15,2932.44
1999-09-16,2907.10
1999-09-17,2918.59
1999-09-20,2925.44
1999-09-21,2879.81
1999-09-22,2857.02
1999-09-23,2880.90
1999-09-24,2861.93
1999-09-27,2922.00
1999-09-28,2890.88
1999-09-29,2896.14
1999-09-30,2901.21
1999-10-01,2875.61
1999-10-04,2911.40
1999-10-05,2924.80
1999-10-06,2931.27
1999-10-07,2977.15
1999-10-08,2976.05
1999-10-11,2989.34
1999-10-12,2963.62
1999-10-13,2934.77
1999-10-14,2905.22
1999-10-15,2843.81
1999-10-18,2822.48
1999-10-19,2876.12
1999-10-20,2881.05
1999-10-21,2850.51
1999-10-22,2900.22
1999-10-25,2880.70
1999-10-26,2916.14
1999-10-27,2895.96
1999-10-28,2940.04
1999-10-29,2987.75
1999-11-01,3000.94
1999-11-02,2990.28
1999-11-03,3005.67
1999-11-04,3032.12
1999-11-05,3044.32
1999-11-08,3051.00
1999-11-09,3077.45
1999-11-10,3083.65
1999-11-11,3129.71
1999-11-12,3115.24
1999-11-15,3128.86
1999-11-16,3151.22
1999-11-17,3143.06
1999-11-18,3143.66
1999-11-19,3116.24
1999-11-22,3101.25
1999-11-23,3140.43
1999-11-24,3150.99
1999-11-25,3203.64
1999-11-26,3206.41
1999-11-29,3212.37
1999-11-30,3171.75
1999-12-01,3192.03
1999-12-02,3198.59
1999-12-03,3241.07
1999-12-06,3220.17
1999-12-07,3204.08
1999-12-08,3184.86
1999-12-09,3208.35
1999-12-10,3236.66
1999-12-13,3223.68
1999-12-14,3221.40
1999-12-15,3189.41
1999-12-16,3207.50
1999-12-17,3234.28
1999-12-20,3236.93
1999-12-21,3227.34
1999-12-23,3259.32
1999-12-24,3272.05
1999-12-29,3286.27
1999-12-30,3326.97
2000-01-04,3218.31
2000-01-05,3160.06
2000-01-06,3127.29
2000-01-07,3156.80
2000-01-10,3203.44
2000-01-11,3170.28
2000-01-12,3171.97
2000-01-13,3171.12
2000-01-14,3224.80
2000-01-17,3234.98
2000-01-18,3163.19
2000-01-19,3133.50
2000-01-20,3091.14
2000-01-21,3082.71
2000-01-24,3097.62
2000-01-25,3046.69
2000-01-26,3091.15
2000-01-27,3117.29
2000-01-28,3087.55
2000-01-31,3036.86
2000-02-01,3044.66
2000-02-02,3046.11
2000-02-03,3058.44
2000-02-04,3000.23
2000-02-07,2971.29
2000-02-08,3031.98
2000-02-09,3050.98
2000-02-10,3030.76
2000-02-11,3003.62
2000-02-14,2952.25
2000-02-15,2925.39
2000-02-16,2986.17
2000-02-17,3017.45
2000-02-18,3003.24
2000-02-21,2968.87
2000-02-22,2943.00
2000-02-23,2999.49
2000-02-24,2979.61
2000-02-25,3027.66
2000-02-28,2987.33
2000-02-29,3042.53
2000-03-01,3109.23
2000-03-02,3141.34
2000-03-03,3171.49
2000-03-06,3209.18
2000-03-07,3163.72
2000-03-08,3137.53
2000-03-09,3191.40
2000-03-10,3208.52
2000-03-13,3158.43
2000-03-14,3166.74
2000-03-15,3140.54
2000-03-16,3181.66
2000-03-17,3185.45
2000-03-20,3215.27
2000-03-21,3207.00
2000-03-22,3203.03
2000-03-23,3196.15
2000-03-24,3259.76
2000-03-27,3241.37
2000-03-28,3229.32
2000-03-29,3205.73
2000-03-30,3135.30
2000-03-31,3171.49
2000-04-03,3131.38
2000-04-04,3109.12
2000-04-05,3085.17
2000-04-06,3128.25
2000-04-07,3182.70
2000-04-10,3167.54
2000-04-11,3096.71
2000-04-12,3083.79
2000-04-13,3080.76
2000-04-14,3003.59
2000-04-17,2909.30
2000-04-18,2948.90
2000-04-19,2997.50
2000-04-20,3022.17
2000-04-25,3040.38
2000-04-26,3033.58
2000-04-27,2999.05
2000-04-28,3063.37
2000-05-02,3088.71
2000-05-03,3007.80
2000-05-04,3014.41
2000-05-05,3032.62
2000-05-08,3025.35
2000-05-09,2984.48
2000-05-10,2971.33
2000-05-11,3030.52
2000-05-12,3050.55
2000-05-15,3034.88
2000-05-16,3068.68
2000-05-17,3015.88
2000-05-18,3030.71
2000-05-19,2945.51
2000-05-22,2937.79
2000-05-23,2960.49
2000-05-24,2969.47
2000-05-25,3020.55
2000-05-26,3013.53
2000-05-30,3076.84
2000-05-31,3079.07
2000-06-01,3130.90
2000-06-02,3203.79
2000-06-05,3172.85
2000-06-06,3174.98
2000-06-07,3155.77
2000-06-08,3153.80
2000-06-09,3132.63
2000-06-12,3127.24
2000-06-13,3132.65
2000-06-14,3170.78
2000-06-15,3152.77
2000-06-16,3169.53
2000-06-19,3156.19
2000-06-20,3173.60
2000-06-21,3152.14
2000-06-22,3125.25
2000-06-23,3115.51
2000-06-26,3121.47
2000-06-27,3109.46
2000-06-28,3084.07
2000-06-29,3050.17
2000-06-30,3085.28
2000-07-03,3151.95
2000-07-04,3129.93
2000-07-05,3114.84
2000-07-06,3130.02
2000-07-07,3164.07
2000-07-10,3151.79
2000-07-11,3156.83
2000-07-12,3176.56
2000-07-13,3158.28
2000-07-14,3162.65
2000-07-17,3186.76
2000-07-18,3152.82
2000-07-19,3161.38
2000-07-20,3165.12
2000-07-21,3126.64
2000-07-24,3128.75
2000-07-25,3131.55
2000-07-26,3128.46
2000-07-27,3113.19
2000-07-28,3104.54
2000-07-31,3119.13
2000-08-01,3123.25
2000-08-02,3127.93
2000-08-03,3092.39
2000-08-04,3114.22
2000-08-07,3125.57
2000-08-08,3113.86
2000-08-09,3140.77
2000-08-10,3131.23
2000-08-11,3131.30
2000-08-14,3146.59
2000-08-15,3172.95
2000-08-16,3197.12
2000-08-17,3190.00
2000-08-18,3202.90
2000-08-21,3201.66
2000-08-22,3218.53
2000-08-23,3211.31
2000-08-24,3209.79
2000-08-25,3211.96
2000-08-29,3223.60
2000-08-30,3238.57
2000-08-31,3266.59
2000-09-01,3321.40
2000-09-04,3325.33
2000-09-05,3299.49
2000-09-06,3273.15
2000-09-07,3269.79
2000-09-08,3231.82
2000-09-11,3221.68
2000-09-12,3207.54
2000-09-13,3175.06
2000-09-14,3211.25
2000-09-15,3152.42
2000-09-18,3145.94
2000-09-19,3136.89
2000-09-20,3083.42
2000-09-21,3044.26
2000-09-22,3043.31
2000-09-25,3071.28
2000-09-26,3050.10
2000-09-27,3073.53
2000-09-28,3069.55
2000-09-29,3082.52
2000-10-02,3079.77
2000-10-03,3104.96
2000-10-04,3098.57
2000-10-05,3119.53
2000-10-06,3122.77
2000-10-09,3063.59
2000-10-10,3057.66
2000-10-11,2994.18
2000-10-12,2999.59
2000-10-13,3029.09
2000-10-16,3065.95
2000-10-17,3028.40
2000-10-18,3001.17
2000-10-19,3034.96
2000-10-20,3063.47
2000-10-23,3081.18
2000-10-24,3135.67
2000-10-25,3104.73
2000-10-26,3077.49
2000-10-27,3105.76
2000-10-30,3116.31
2000-10-31,3139.95
2000-11-01,3151.50
2000-11-02,3125.80
2000-11-03,3125.39
2000-11-06,3149.59
2000-11-07,3163.31
2000-11-08,3168.25
2000-11-09,3151.79
2000-11-10,3130.78
2000-11-13,3071.02
2000-11-14,3133.68
2000-11-15,3143.27
2000-11-16,3142.35
2000-11-17,3146.16
2000-11-20,3102.86
2000-11-21,3117.08
2000-11-22,3043.53
2000-11-23,3070.90
2000-11-24,3088.92
2000-11-27,3110.48
2000-11-28,3053.16
2000-11-29,3015.09
2000-11-30,3001.70
2000-12-01,3016.37
2000-12-04,3009.78
2000-12-05,3073.09
2000-12-06,3064.36
2000-12-07,3042.49
2000-12-08,3069.43
2000-12-11,3106.00
2000-12-12,3114.54
2000-12-13,3118.34
2000-12-14,3055.73
2000-12-15,3016.60
2000-12-18,3048.97
2000-12-19,3070.15
2000-12-20,3017.39
2000-12-21,2990.53
2000-12-22,2984.98
2000-12-27,3038.11
2000-12-28,3041.86
2000-12-29,3043.63
2001-01-02,3022.36
2001-01-03,2961.01
2001-01-04,3029.98
2001-01-05,3035.82
2001-01-08,3014.78
2001-01-09,2989.32
2001-01-10,2977.62
2001-01-11,2998.94
2001-01-12,3022.73
2001-01-15,3025.17
2001-01-16,2986.62
2001-01-17,3039.32
2001-01-18,3045.45
2001-01-19,3048.08
2001-01-22,3057.07
2001-01-23,3048.19
2001-01-24,3071.58
2001-01-25,3069.45
2001-01-26,3084.47
2001-01-29,3094.64
2001-01-30,3103.68
2001-01-31,3087.03
2001-02-01,3068.00
2001-02-02,3070.88
2001-02-05,3075.67
2001-02-06,3087.56
2001-02-07,3058.13
2001-02-08,3051.32
2001-02-09,3031.65
2001-02-12,3065.18
2001-02-13,3060.05
2001-02-14,3036.14
2001-02-15,3045.62
2001-02-16,2997.01
2001-02-19,2999.28
2001-02-20,2949.84
2001-02-21,2944.56
2001-02-22,2955.95
2001-02-23,2929.83
2001-02-26,2919.27
2001-02-27,2932.09
2001-02-28,2920.29
2001-03-01,2913.71
2001-03-02,2891.05
2001-03-05,2922.31
2001-03-06,2958.69
2001-03-07,2954.74
2001-03-08,2954.41
2001-03-09,2915.62
2001-03-12,2871.35
2001-03-13,2819.97
2001-03-14,2772.13
2001-03-15,2819.16
2001-03-16,2745.55
2001-03-19,2738.40
2001-03-20,2778.93
2001-03-21,2726.86
2001-03-22,2620.13
2001-03-23,2658.27
2001-03-26,2735.87
2001-03-27,2803.51
2001-03-28,2755.03
2001-03-29,2745.15
2001-03-30,2765.89
2001-04-02,2760.13
2001-04-03,2688.53
2001-04-04,2717.54
2001-04-05,2758.02
2001-04-06,2749.55
2001-04-09,2775.38
2001-04-10,2838.92
2001-04-11,2834.76
2001-04-12,2825.72
2001-04-17,2822.91
2001-04-18,2881.91
2001-04-19,2876.54
2001-04-20,2883.79
2001-04-23,2880.06
2001-04-24,2867.17
2001-04-25,2861.20
2001-04-26,2878.66
2001-04-27,2916.06
2001-04-30,2926.68
2001-05-01,2909.87
2001-05-02,2901.10
2001-05-03,2841.41
2001-05-04,2887.62
2001-05-08,2897.45
2001-05-09,2899.66
2001-05-10,2932.06
2001-05-11,2902.43
2001-05-14,2812.69
2001-05-15,2878.25
2001-05-16,2895.36
2001-05-17,2907.94
2001-05-18,2914.82
2001-05-21,2927.51
2001-05-22,2946.43
2001-05-23,2912.06
2001-05-24,2918.33
2001-05-25,2905.76
2001-05-29,2894.32
2001-05-30,2863.36
2001-05-31,2863.32
2001-06-01,2870.74
2001-06-04,2891.74
2001-06-05,2921.77
2001-06-06,2913.12
2001-06-07,2934.08
2001-06-08,2935.65
2001-06-11,2894.31
2001-06-12,2866.45
2001-06-13,2871.39
2001-06-14,2837.80
2001-06-15,2820.97
2001-06-18,2799.46
2001-06-19,2804.40
2001-06-20,2809.60
2001-06-21,2784.67
2001-06-22,2794.01
2001-06-25,2792.17
2001-06-26,2742.69
2001-06-27,2765.47
2001-06-28,2777.92
2001-06-29,2781.67
2001-07-02,2812.87
2001-07-03,2779.80
2001-07-04,2761.77
2001-07-05,2736.26
2001-07-06,2702.44
2001-07-09,2697.42
2001-07-10,2698.55
2001-07-11,2664.32
2001-07-12,2705.27
2001-07-13,2728.75
2001-07-16,2719.72
2001-07-17,2679.02
2001-07-18,2667.10
2001-07-19,2681.87
2001-07-20,2659.92
2001-07-23,2666.86
2001-07-24,2626.53
2001-07-25,2603.55
2001-07-26,2607.92
2001-07-27,2660.41
2001-07-30,2682.16
2001-07-31,2720.69
2001-08-01,2731.69
2001-08-02,2751.30
2001-08-03,2735.30
2001-08-06,2725.69
2001-08-07,2728.49
2001-08-08,2700.62
2001-08-09,2666.27
2001-08-10,2677.54
2001-08-13,2679.73
2001-08-14,2714.66
2001-08-15,2695.05
2001-08-16,2663.83
2001-08-17,2643.45
2001-08-20,2650.21
2001-08-21,2682.97
2001-08-22,2673.51
2001-08-23,2668.48
2001-08-24,2701.70
2001-08-28,2685.47
2001-08-29,2677.28
2001-08-30,2638.48
2001-08-31,2643.70
2001-09-03,2627.68
2001-09-04,2657.10
2001-09-05,2626.89
2001-09-06,2573.60
2001-09-07,2511.23
2001-09-10,2489.21
2001-09-11,2357.05
2001-09-12,2411.11
2001-09-13,2439.54
2001-09-14,2353.16
2001-09-17,2409.14
2001-09-18,2382.09
2001-09-19,2322.67
2001-09-20,2241.46
2001-09-21,2177.49
2001-09-24,2262.41
2001-09-25,2289.01
2001-09-26,2304.77
2001-09-27,2332.58
2001-09-28,2397.88
2001-10-01,2344.10
2001-10-02,2362.13
2001-10-03,2385.24
2001-10-04,2450.72
2001-10-05,2461.59
2001-10-08,2457.28
2001-10-09,2448.67
2001-10-10,2514.37
2001-10-11,2526.45
2001-10-12,2520.59
2001-10-15,2485.75
2001-10-16,2494.71
2001-10-17,2550.99
2001-10-18,2508.27
2001-10-19,2462.13
2001-10-22,2482.24
2001-10-23,2538.17
2001-10-24,2527.65
2001-10-25,2493.46
2001-10-26,2540.57
2001-10-29,2493.27
2001-10-30,2452.32
2001-10-31,2470.18
2001-11-01,2482.56
2001-11-02,2510.52
2001-11-05,2547.83
2001-11-06,2552.87
2001-11-07,2555.32
2001-11-08,2588.93
2001-11-09,2576.36
2001-11-12,2530.56
2001-11-13,2593.74
2001-11-14,2581.89
2001-11-15,2585.57
2001-11-16,2609.17
2001-11-19,2634.23
2001-11-20,2614.41
2001-11-21,2618.02
2001-11-22,2632.29
2001-11-23,2610.05
2001-11-26,2615.99
2001-11-27,2598.80
2001-11-28,2569.63
2001-11-29,2568.44
2001-11-30,2567.35
2001-12-03,2549.19
2001-12-04,2571.05
2001-12-05,2631.03
2001-12-06,2651.44
2001-12-07,2605.30
2001-12-10,2567.31
2001-12-11,2555.60
2001-12-12,2534.25
2001-12-13,2510.43
2001-12-14,2503.44
2001-12-17,2537.20
2001-12-18,2544.66
2001-12-19,2530.73
2001-12-20,2512.15
2001-12-21,2546.92
2001-12-24,2555.89
2001-12-27,2572.85
2001-12-28,2587.62
2001-12-31,2578.20
2002-01-02,2579.84
2002-01-03,2628.98
2002-01-04,2635.19
2002-01-07,2622.69
2002-01-08,2601.19
2002-01-09,2590.49
2002-01-10,2572.20
2002-01-11,2576.78
2002-01-14,2537.26
2002-01-15,2559.70
2002-01-16,2538.77
2002-01-17,2544.52
2002-01-18,2539.59
2002-01-21,2543.75
2002-01-22,2548.79
2002-01-23,2561.25
2002-01-24,2584.58
2002-01-25,2565.53
2002-01-28,2578.85
2002-01-29,2536.83
2002-01-30,2514.81
2002-01-31,2550.56
2002-02-01,2561.62
2002-02-04,2550.51
2002-02-05,2515.32
2002-02-06,2506.19
2002-02-07,2529.30
2002-02-08,2531.52
2002-02-11,2547.72
2002-02-12,2536.80
2002-02-13,2543.90
2002-02-14,2567.82
2002-02-15,2557.28
2002-02-18,2544.39
2002-02-19,2515.33
2002-02-20,2483.14
2002-02-21,2504.96
2002-02-22,2492.50
2002-02-25,2516.68
2002-02-26,2536.07
2002-02-27,2555.87
2002-02-28,2522.18
2002-03-01,2553.55
2002-03-04,2590.43
2002-03-05,2578.15
2002-03-06,2592.26
2002-03-07,2613.59
2002-03-08,2616.63
2002-03-11,2606.00
2002-03-12,2601.30
2002-03-13,2609.55
2002-03-14,2604.41
2002-03-15,2617.81
2002-03-18,2622.39
2002-03-19,2629.38
2002-03-20,2609.06
2002-03-21,2603.96
2002-03-22,2603.04
2002-03-25,2581.73
2002-03-26,2577.74
2002-03-27,2587.35
2002-03-28,2614.67
2002-04-02,2607.16
2002-04-03,2604.54
2002-04-04,2586.25
2002-04-05,2598.76
2002-04-08,2572.47
2002-04-09,2573.69
2002-04-10,2595.76
2002-04-11,2555.22
2002-04-12,2564.97
2002-04-15,2582.77
2002-04-16,2608.66
2002-04-17,2611.72
2002-04-18,2595.90
2002-04-19,2602.94
2002-04-22,2593.61
2002-04-23,2580.11
2002-04-24,2592.14
2002-04-25,2580.51
2002-04-26,2562.64
2002-04-29,2559.90
2002-04-30,2566.01
2002-05-01,2548.32
2002-05-02,2571.94
2002-05-03,2584.74
2002-05-07,2546.45
2002-05-08,2587.81
2002-05-09,2582.55
2002-05-10,2570.44
2002-05-13,2584.13
2002-05-14,2599.63
2002-05-15,2608.45
2002-05-16,2603.88
2002-05-17,2591.29
2002-05-20,2587.14
2002-05-21,2582.51
2002-05-22,2560.02
2002-05-23,2569.15
2002-05-24,2566.79
2002-05-27,2552.74
2002-05-28,2523.38
2002-05-29,2525.93
2002-05-30,2505.78
2002-05-31,2527.18
2002-06-05,2483.16
2002-06-06,2469.80
2002-06-07,2451.24
