Date,Open,High,Low,Close,Adj Close,Volume
1986-12-31,900.820007,900.820007,900.820007,900.820007,900.820007,0
1987-01-01,900.820007,900.820007,900.820007,900.820007,900.820007,0
1987-01-02,891.780029,891.780029,891.780029,891.780029,891.780029,0
1987-01-05,898.330017,898.330017,898.330017,898.330017,898.330017,0
1987-01-06,902.320007,902.320007,902.320007,902.320007,902.320007,0
1987-01-07,899.150024,899.150024,899.150024,899.150024,899.150024,0
1987-01-08,887.369995,887.369995,887.369995,887.369995,887.369995,0
1987-01-09,868.309998,868.309998,868.309998,868.309998,868.309998,0
1987-01-12,879.409973,879.409973,879.409973,879.409973,879.409973,0
1987-01-13,872.739990,872.739990,872.739990,872.739990,872.739990,0
1987-01-14,876.390015,876.390015,876.390015,876.390015,876.390015,0
1987-01-15,884.369995,884.369995,884.369995,884.369995,884.369995,0
1987-01-16,883.780029,883.780029,883.780029,883.780029,883.780029,0
1987-01-19,876.150024,876.150024,876.150024,876.150024,876.150024,0
1987-01-20,875.099976,875.099976,875.099976,875.099976,875.099976,0
1987-01-21,872.469971,872.469971,872.469971,872.469971,872.469971,0
1987-01-22,876.690002,876.690002,876.690002,876.690002,876.690002,0
1987-01-23,883.619995,883.619995,883.619995,883.619995,883.619995,0
1987-01-26,870.960022,870.960022,870.960022,870.960022,870.960022,0
1987-01-27,868.190002,868.190002,868.190002,868.190002,868.190002,0
1987-01-28,838.599976,838.599976,838.599976,838.599976,838.599976,0
1987-01-29,847.380005,847.380005,847.380005,847.380005,847.380005,0
1987-01-30,859.080017,859.080017,859.080017,859.080017,859.080017,0
1987-02-02,849.030029,849.030029,849.030029,849.030029,849.030029,0
1987-02-03,839.599976,839.599976,839.599976,839.599976,839.599976,0
1987-02-04,838.530029,838.530029,838.530029,838.530029,838.530029,0
1987-02-05,833.030029,833.030029,833.030029,833.030029,833.030029,0
1987-02-06,842.229980,842.229980,842.229980,842.229980,842.229980,0
1987-02-09,844.729980,844.729980,844.729980,844.729980,844.729980,0
1987-02-10,837.909973,837.909973,837.909973,837.909973,837.909973,0
1987-02-11,837.559998,837.559998,837.559998,837.559998,837.559998,0
1987-02-12,840.530029,840.530029,840.530029,840.530029,840.530029,0
1987-02-13,841.539978,841.539978,841.539978,841.539978,841.539978,0
1987-02-16,844.109985,844.109985,844.109985,844.109985,844.109985,0
1987-02-17,833.809998,833.809998,833.809998,833.809998,833.809998,0
1987-02-18,834.150024,834.150024,834.150024,834.150024,834.150024,0
1987-02-19,844.070007,844.070007,844.070007,844.070007,844.070007,0
1987-02-20,845.109985,845.109985,845.109985,845.109985,845.109985,0
1987-02-23,839.359985,839.359985,839.359985,839.359985,839.359985,0
1987-02-24,837.900024,837.900024,837.900024,837.900024,837.900024,0
1987-02-25,833.390015,833.390015,833.390015,833.390015,833.390015,0
1987-02-26,838.229980,838.229980,838.229980,838.229980,838.229980,0
1987-02-27,840.969971,840.969971,840.969971,840.969971,840.969971,0
1987-03-02,842.700012,842.700012,842.700012,842.700012,842.700012,0
1987-03-03,836.219971,836.219971,836.219971,836.219971,836.219971,0
1987-03-04,848.780029,848.780029,848.780029,848.780029,848.780029,0
1987-03-05,855.039978,855.039978,855.039978,855.039978,855.039978,0
1987-03-06,854.820007,854.820007,854.820007,854.820007,854.820007,0
1987-03-09,856.929993,856.929993,856.929993,856.929993,856.929993,0
1987-03-10,850.989990,850.989990,850.989990,850.989990,850.989990,0
1987-03-11,844.780029,844.780029,844.780029,844.780029,844.780029,0
1987-03-12,851.619995,851.619995,851.619995,851.619995,851.619995,0
1987-03-13,855.000000,855.000000,855.000000,855.000000,855.000000,0
1987-03-16,855.210022,855.210022,855.210022,855.210022,855.210022,0
1987-03-17,848.469971,848.469971,848.469971,848.469971,848.469971,0
1987-03-18,854.690002,854.690002,854.690002,854.690002,854.690002,0
1987-03-19,842.479980,842.479980,842.479980,842.479980,842.479980,0
1987-03-20,848.130005,848.130005,848.130005,848.130005,848.130005,0
1987-03-23,860.440002,860.440002,860.440002,860.440002,860.440002,0
1987-03-24,866.760010,866.760010,866.760010,866.760010,866.760010,0
1987-03-25,868.299988,868.299988,868.299988,868.299988,868.299988,0
1987-03-26,874.750000,874.750000,874.750000,874.750000,874.750000,0
1987-03-27,882.890015,882.890015,882.890015,882.890015,882.890015,0
1987-03-30,877.299988,877.299988,877.299988,877.299988,877.299988,0
1987-03-31,869.440002,869.440002,869.440002,869.440002,869.440002,0
1987-04-01,883.950012,883.950012,883.950012,883.950012,883.950012,0
1987-04-02,888.390015,888.390015,888.390015,888.390015,888.390015,0
1987-04-03,888.969971,888.969971,888.969971,888.969971,888.969971,0
1987-04-06,900.789978,900.789978,900.789978,900.789978,900.789978,0
1987-04-07,896.330017,896.330017,896.330017,896.330017,896.330017,0
1987-04-08,895.419983,895.419983,895.419983,895.419983,895.419983,0
1987-04-09,895.619995,895.619995,895.619995,895.619995,895.619995,0
1987-04-10,884.609985,884.609985,884.609985,884.609985,884.609985,0
1987-04-13,875.190002,875.190002,875.190002,875.190002,875.190002,0
1987-04-14,881.000000,881.000000,881.000000,881.000000,881.000000,0
1987-04-15,888.710022,888.710022,888.710022,888.710022,888.710022,0
1987-04-16,895.479980,895.479980,895.479980,895.479980,895.479980,0
1987-04-17,896.059998,896.059998,896.059998,896.059998,896.059998,0
1987-04-20,893.330017,893.330017,893.330017,893.330017,893.330017,0
1987-04-21,889.549988,889.549988,889.549988,889.549988,889.549988,0
1987-04-22,900.500000,900.500000,900.500000,900.500000,900.500000,0
1987-04-23,896.530029,896.530029,896.530029,896.530029,896.530029,0
1987-04-24,890.619995,890.619995,890.619995,890.619995,890.619995,0
1987-04-27,871.690002,871.690002,871.690002,871.690002,871.690002,0
1987-04-28,879.070007,879.070007,879.070007,879.070007,879.070007,0
1987-04-29,884.369995,884.369995,884.369995,884.369995,884.369995,0
1987-04-30,881.460022,881.460022,881.460022,881.460022,881.460022,0
1987-05-01,883.320007,883.320007,883.320007,883.320007,883.320007,0
1987-05-04,880.309998,880.309998,880.309998,880.309998,880.309998,0
1987-05-05,875.429993,875.429993,875.429993,875.429993,875.429993,0
1987-05-06,880.909973,880.909973,880.909973,880.909973,880.909973,0
1987-05-07,882.840027,882.840027,882.840027,882.840027,882.840027,0
1987-05-08,882.700012,882.700012,882.700012,882.700012,882.700012,0
1987-05-11,887.340027,887.340027,887.340027,887.340027,887.340027,0
1987-05-12,879.780029,879.780029,879.780029,879.780029,879.780029,0
1987-05-13,882.770020,882.770020,882.770020,882.770020,882.770020,0
1987-05-14,883.109985,883.109985,883.109985,883.109985,883.109985,0
1987-05-15,866.109985,866.109985,866.109985,866.109985,866.109985,0
1987-05-18,868.849976,868.849976,868.849976,868.849976,868.849976,0
1987-05-19,865.650024,865.650024,865.650024,865.650024,865.650024,0
1987-05-20,856.080017,856.080017,856.080017,856.080017,856.080017,0
1987-05-21,854.020020,854.020020,854.020020,854.020020,854.020020,0
1987-05-22,857.630005,857.630005,857.630005,857.630005,857.630005,0
1987-05-25,856.950012,856.950012,856.950012,856.950012,856.950012,0
1987-05-26,864.830017,864.830017,864.830017,864.830017,864.830017,0
1987-05-27,869.489990,869.489990,869.489990,869.489990,869.489990,0
1987-05-28,869.289978,869.289978,869.289978,869.289978,869.289978,0
1987-05-29,866.409973,866.409973,866.409973,866.409973,866.409973,0
1987-06-01,872.520020,872.520020,872.520020,872.520020,872.520020,0
1987-06-02,863.109985,863.109985,863.109985,863.109985,863.109985,0
1987-06-03,864.570007,864.570007,864.570007,864.570007,864.570007,0
1987-06-04,869.419983,869.419983,869.419983,869.419983,869.419983,0
1987-06-05,864.750000,864.750000,864.750000,864.750000,864.750000,0
1987-06-08,866.080017,866.080017,866.080017,866.080017,866.080017,0
1987-06-09,863.169983,863.169983,863.169983,863.169983,863.169983,0
1987-06-10,860.799988,860.799988,860.799988,860.799988,860.799988,0
1987-06-11,868.260010,868.260010,868.260010,868.260010,868.260010,0
1987-06-12,869.280029,869.280029,869.280029,869.280029,869.280029,0
1987-06-15,879.820007,879.820007,879.820007,879.820007,879.820007,0
1987-06-16,885.409973,885.409973,885.409973,885.409973,885.409973,0
1987-06-17,885.929993,885.929993,885.929993,885.929993,885.929993,0
1987-06-18,885.190002,885.190002,885.190002,885.190002,885.190002,0
1987-06-19,897.159973,897.159973,897.159973,897.159973,897.159973,0
1987-06-22,908.729980,908.729980,908.729980,908.729980,908.729980,0
1987-06-23,915.580017,915.580017,915.580017,915.580017,915.580017,0
1987-06-24,901.599976,901.599976,901.599976,901.599976,901.599976,0
1987-06-25,903.659973,903.659973,903.659973,903.659973,903.659973,0
1987-06-26,909.419983,909.419983,909.419983,909.419983,909.419983,0
1987-06-29,909.760010,909.760010,909.760010,909.760010,909.760010,0
1987-06-30,905.299988,905.299988,905.299988,905.299988,905.299988,0
1987-07-01,894.320007,894.320007,894.320007,894.320007,894.320007,0
1987-07-02,904.150024,904.150024,904.150024,904.150024,904.150024,0
1987-07-03,917.809998,917.809998,917.809998,917.809998,917.809998,0
1987-07-06,918.190002,918.190002,918.190002,918.190002,918.190002,0
1987-07-07,917.150024,917.150024,917.150024,917.150024,917.150024,0
1987-07-08,923.200012,923.200012,923.200012,923.200012,923.200012,0
1987-07-09,920.760010,920.760010,920.760010,920.760010,920.760010,0
1987-07-10,921.820007,921.820007,921.820007,921.820007,921.820007,0
1987-07-13,921.729980,921.729980,921.729980,921.729980,921.729980,0
