date,price
1975-12-24,0.875
1975-12-29,0.871
1975-12-30,0.871
1975-12-31,0.8725
1976-01-05,0.871
1976-01-06,0.869
1976-01-07,0.889
1976-01-08,0.909
1976-01-09,0.9165
1976-01-12,0.9365
1976-01-13,0.932
1976-01-14,0.9447
1976-01-15,0.941
1976-01-16,0.945
1976-01-19,0.965
1976-01-20,0.967
1976-01-21,0.9562
1976-01-22,0.9505
1976-01-23,0.935
1976-01-26,0.9175
1976-01-27,0.9375
1976-01-28,0.9535
1976-01-29,0.9465
1976-01-30,0.95
1976-02-02,0.9675
1976-02-03,0.9605
1976-02-04,0.9745
1976-02-05,0.9895
1976-02-06,1.0095
1976-02-09,1.0295
1976-02-10,1.0133
1976-02-11,1.023
1976-02-13,1.0335
1976-02-17,1.0135
1976-02-18,1.0105
1976-02-19,1.0114
1976-02-20,0.9914
1976-02-23,0.9835
1976-02-24,0.988
1976-02-25,0.973
1976-02-26,0.9551
1976-02-27,0.9627
1976-03-01,0.9515
1976-03-02,0.9657
1976-03-03,0.971
1976-03-04,0.983
1976-03-05,0.988
1976-03-08,0.9815
1976-03-09,0.9854
1976-03-10,0.986
1976-03-11,0.974
1976-03-12,0.9793
1976-03-15,0.9612
1976-03-16,0.961
1976-03-17,0.981
1976-03-18,0.998
1976-03-19,0.996
1976-03-22,1.016
1976-03-23,1.0245
1976-03-24,1.039
1976-03-25,1.0413
1976-03-26,1.0392
1976-03-29,1.0592
1976-03-30,1.067
1976-03-31,1.087
1976-04-01,1.107
1976-04-02,1.1235
1976-04-05,1.1435
1976-04-06,1.1635
1976-04-07,1.1475
1976-04-08,1.1675
1976-04-09,1.1875
1976-04-12,1.2075
1976-04-13,1.198
1976-04-14,1.218
1976-04-15,1.2355
1976-04-19,1.2555
1976-04-20,1.2755
1976-04-21,1.2555
1976-04-22,1.2755
1976-04-23,1.2835
1976-04-26,1.339
1976-04-27,1.3047
1976-04-28,1.2753
1976-04-29,1.2915
1976-04-30,1.2593
1976-05-03,1.225
1976-05-04,1.2445
1976-05-05,1.2745
1976-05-06,1.3045
1976-05-07,1.3345
1976-05-10,1.3375
1976-05-11,1.3515
1976-05-12,1.3815
1976-05-13,1.401
1976-05-14,1.395
1976-05-17,1.3845
1976-05-18,1.3545
1976-05-19,1.3455
1976-05-20,1.3755
1976-05-21,1.4025
1976-05-24,1.3915
1976-05-25,1.4213
1976-05-26,1.413
1976-05-27,1.383
1976-05-28,1.4105
1976-06-01,1.403
1976-06-02,1.405
1976-06-03,1.414
1976-06-04,1.404
1976-06-07,1.391
1976-06-08,1.421
1976-06-09,1.451
1976-06-10,1.481
1976-06-11,1.511
1976-06-14,1.501
1976-06-15,1.5075
1976-06-16,1.5375
1976-06-17,1.56
1976-06-18,1.565
1976-06-21,1.554
1976-06-22,1.546
1976-06-23,1.516
1976-06-24,1.5
1976-06-25,1.5374
1976-06-28,1.5248
1976-06-29,1.513
1976-06-30,1.5276
1976-07-01,1.529
1976-07-02,1.5125
1976-07-06,1.4825
1976-07-07,1.4525
1976-07-08,1.4415
1976-07-09,1.4115
1976-07-12,1.3815
1976-07-13,1.3515
1976-07-14,1.3235
1976-07-15,1.2935
1976-07-16,1.2635
1976-07-19,1.2335
1976-07-20,1.2635
1976-07-21,1.279
1976-07-22,1.2635
1976-07-23,1.2935
1976-07-26,1.3235
1976-07-27,1.3405
1976-07-28,1.3705
1976-07-29,1.4005
1976-07-30,1.4175
1976-08-02,1.4475
1976-08-03,1.441
1976-08-04,1.464
1976-08-05,1.4795
1976-08-06,1.502
1976-08-09,1.472
1976-08-10,1.4765
1976-08-11,1.486
1976-08-12,1.516
1976-08-13,1.546
1976-08-16,1.576
1976-08-17,1.606
1976-08-18,1.605
1976-08-19,1.61
1976-08-20,1.5802
1976-08-23,1.57
1976-08-24,1.5965
1976-08-25,1.675
1976-08-26,1.6216
1976-08-27,1.561
1976-08-30,1.5194
1976-08-31,1.5128
1976-09-01,1.4998
1976-09-02,1.5298
1976-09-03,1.5385
1976-09-07,1.5685
1976-09-08,1.5785
1976-09-09,1.557
1976-09-10,1.587
1976-09-13,1.5775
1976-09-14,1.5555
1976-09-15,1.5515
1976-09-16,1.549
1976-09-17,1.53
1976-09-20,1.5
1976-09-21,1.5125
1976-09-22,1.532
1976-09-23,1.562
1976-09-24,1.616
1976-09-27,1.67
1976-09-28,1.6495
1976-09-29,1.661
1976-09-30,1.6625
1976-10-01,1.69
1976-10-04,1.6925
1976-10-05,1.7175
1976-10-06,1.695
1976-10-07,1.735
1976-10-08,1.745
1976-10-12,1.77
1976-10-13,1.767
1976-10-14,1.707
1976-10-15,1.75
1976-10-18,1.7775
1976-10-19,1.755
1976-10-20,1.7305
1976-10-21,1.7425
1976-10-22,1.735
1976-10-25,1.705
1976-10-26,1.68
1976-10-27,1.76
1976-10-28,1.7825
1976-10-29,1.785
1976-11-01,1.775
1976-11-03,1.77
1976-11-04,1.7865
1976-11-05,1.813
1976-11-08,1.8275
1976-11-09,1.83
1976-11-10,1.835
1976-11-12,1.855
1976-11-15,1.84
1976-11-16,1.835
1976-11-17,1.79
1976-11-18,1.7888
1976-11-19,1.825
1976-11-22,1.8563
1976-11-23,1.8275
1976-11-24,1.8188
1976-11-26,1.8499
1976-11-29,1.8849
1976-11-30,1.8713
1976-12-01,1.8926
1976-12-02,1.9038
1976-12-03,1.9338
1976-12-06,1.96
1976-12-07,1.93
1976-12-08,1.96
1976-12-09,1.9856
1976-12-10,1.995
1976-12-13,2.025
1976-12-14,2.0545
1976-12-15,2.0419
1976-12-16,2.0719
1976-12-17,2.1019
1976-12-20,2.1295
1976-12-21,2.1595
1976-12-22,2.1895
1976-12-23,2.1953
1976-12-27,2.214
1976-12-28,2.16
1976-12-29,2.1798
1976-12-30,2.2445
1977-01-03,2.2856
1977-01-04,2.2804
1977-01-05,2.2268
1977-01-06,2.2006
1977-01-07,2.1144
1977-01-10,1.9752
1977-01-11,2.1445
1977-01-12,2.2267
1977-01-13,2.2142
1977-01-14,2.2377
1977-01-17,2.1925
1977-01-18,2.1591
1977-01-19,2.1232
1977-01-20,2.199
1977-01-21,2.1975
1977-01-24,2.1488
1977-01-25,2.1806
1977-01-26,2.2185
1977-01-27,2.225
1977-01-28,2.2018
1977-01-31,2.2293
1977-02-01,2.2108
1977-02-02,2.2375
1977-02-03,2.251
1977-02-04,2.2764
1977-02-07,2.359
1977-02-08,2.2969
1977-02-09,2.3525
1977-02-10,2.357
1977-02-11,2.3728
1977-02-14,2.41
1977-02-15,2.4392
1977-02-16,2.4147
1977-02-17,2.4645
1977-02-18,2.519
1977-02-22,2.4959
1977-02-23,2.5555
1977-02-24,2.668
1977-02-25,2.6969
1977-02-28,2.7098
1977-03-01,2.7149
1977-03-02,2.7549
